,0,1,2,3,4,5,6
97,0.0070870626,-0.31033608,-0.1305842,0.18000193,0.5532368,0.61824596,-1.8668505
98,0.009508132,-0.1941726,-0.1646658,0.23925754,0.36978704,0.6570699,-1.9103876
99,-0.0037844423,-0.45215395,0.20957342,0.12153455,0.4165796,0.6150201,-1.8489736
100,0.008889815,-0.30940813,-0.09052051,0.17670767,0.3957593,0.7460639,-1.854917
101,-0.005984891,-0.28162372,-0.02322975,0.006056153,0.4858506,0.76358163,-1.9587085
102,0.0151702035,-0.25838628,0.06460664,-0.010954205,0.349502,0.75719655,-1.8428578
103,-0.003651212,-0.18237612,-0.0501475,0.02634439,0.40461826,0.74381644,-1.9192853
104,-0.01373012,-0.24272938,-0.03796388,0.109105594,0.4038273,0.65939456,-1.8467654
105,0.011502884,-0.39294213,-0.008197255,0.19939674,0.45462096,0.64416486,-1.8690306
106,-0.01381856,-0.25057966,0.054916322,-0.028392434,0.42772183,0.71829975,-1.9337564
107,0.013011399,-0.3743974,-0.07106902,0.19656502,0.42304316,0.6780143,-1.9042852
108,-0.011670951,-0.2342253,-0.035724144,0.13992652,0.3938742,0.6838695,-1.8821285
109,-0.00481874,-0.21062204,-0.10842065,0.04385022,0.4475892,0.7602584,-1.9247335
110,-0.008646356,-0.21574764,-0.1870383,0.0512726,0.5087636,0.77129173,-1.9846034
111,-0.01384512,-0.29209998,0.030271176,0.08997597,0.37866876,0.67950433,-1.8880607
112,0.0009635156,-0.30688575,-0.08679964,0.16965221,0.47103125,0.6633517,-1.884172
113,0.008475987,-0.36007896,0.05430781,0.06851798,0.43233123,0.6891966,-1.9512066
114,0.008558416,-0.29108107,-0.18077983,0.1945602,0.4810577,0.6579149,-1.8022852
115,-0.005805073,-0.33252272,-0.057042304,0.22490385,0.3241849,0.75430477,-1.91912
116,0.019955015,-0.26875222,-0.1426354,0.1958617,0.3826119,0.7366911,-1.9525559
117,0.0046758233,-0.2886498,0.013932154,0.023858378,0.38601586,0.7706868,-1.8755828
118,-0.009571424,-0.33026195,-0.027203647,0.17509729,0.50893325,0.5626338,-1.9639667
119,0.012010754,-0.2973448,-0.23907186,0.32411957,0.5606556,0.56931996,-1.8840477
120,-0.023971256,-0.2678366,-0.07403177,0.23048031,0.22495565,0.7746503,-1.788142
121,-0.014334789,-0.39379895,0.04580269,0.095956974,0.51060444,0.6524516,-1.8674909
122,-0.001686083,-0.3536,0.024980439,0.18064687,0.3423944,0.7195397,-1.8770152
123,-0.02056856,-0.287506,-0.12935255,0.18084033,0.4707377,0.6625924,-1.8940667
124,-0.0034453692,-0.26861322,-0.009857411,0.025625901,0.4002988,0.7793208,-1.8702441
125,0.0067274533,-0.28972423,0.0121605275,0.035689857,0.53959763,0.633029,-1.88981
126,0.024395151,-0.3411809,-0.0016619166,0.069699384,0.47388297,0.6924386,-1.9208058
127,0.0009659318,-0.32128808,-0.006292105,0.07913243,0.37324297,0.79797786,-1.8666803
128,-0.0017275792,-0.2900608,-0.03664178,0.1209943,0.39898515,0.727231,-1.9380828
129,0.0044320547,-0.21783218,0.0050063906,0.025157787,0.29611382,0.79239994,-1.8666856
130,0.008784428,-0.23748045,-0.06980684,0.015645657,0.36604217,0.8120019,-1.8239161
131,0.016116729,-0.26662114,-0.094237044,0.113387614,0.51750165,0.6606494,-1.9028416
132,0.006779619,-0.33125642,0.04599754,0.051746074,0.5442529,0.62945324,-1.8674649
133,0.005678695,-0.3362395,0.11338986,0.031757385,0.4009141,0.6797826,-1.898862
134,-0.00992164,-0.4078242,-0.072062135,0.29478803,0.42368096,0.62750834,-1.8816515
135,0.010522403,-0.3092686,-0.058575366,0.07941448,0.5093834,0.69371295,-1.8556489
136,-0.0021401674,-0.21835114,-0.10271507,0.17109291,0.38323873,0.65937877,-1.9010452
137,0.008251374,-0.30731556,-0.015504502,0.0412687,0.4703251,0.73212814,-1.9027234
138,-0.009391291,-0.3227786,-0.0753382,0.22716142,0.42011178,0.6407891,-1.8733987
139,-0.010151915,-0.42305008,0.08697679,0.08479192,0.48988116,0.64817506,-1.9310855
140,-0.0005567335,-0.20899986,-0.046791285,0.026894856,0.33228365,0.80581003,-1.8785577
141,-0.011524561,-0.23306848,-0.059410196,0.17625745,0.5017567,0.547055,-1.8774433
142,0.009742115,-0.27455822,-0.019749349,0.068591386,0.37625754,0.7488685,-1.9510146
143,-0.0057317778,-0.34731877,-0.026844697,0.03706663,0.5564681,0.66141987,-1.9276791
144,0.021205632,-0.28510284,0.06050523,0.08192593,0.37324727,0.6546439,-1.8604321
145,0.01795379,-0.32290035,-0.09873838,0.23818658,0.3653972,0.69270337,-1.8804553
146,0.003931643,-0.37211052,0.13706878,0.08835756,0.27430096,0.78321666,-1.8380939
147,-0.00017933107,-0.28199258,-0.05617352,0.06937762,0.49191335,0.6658096,-1.9795982
148,0.0053878985,-0.36709955,0.016571267,-0.008667564,0.47640166,0.779661,-1.8815002
149,-0.0049067596,-0.1606961,-0.015774712,-0.038919322,0.47527763,0.6405044,-1.8545667
150,0.010790902,-0.33816603,-0.06058626,0.11607239,0.55065167,0.6452228,-1.8860406
151,-0.01068312,-0.3077856,-0.04935833,0.17398138,0.43900058,0.6751809,-1.9398559
152,-0.015527832,-0.26698163,-0.14417902,0.21441483,0.39286205,0.6977239,-1.9722003
153,0.0028262418,-0.3962826,0.12341091,-0.04737046,0.48888296,0.7220703,-1.8565395
154,0.0075887125,-0.3192222,0.027454607,0.05701114,0.35442987,0.7866225,-1.923962
155,-0.013235242,-0.26510248,-0.0034071018,0.04104969,0.50036794,0.6038076,-1.8788779
156,-0.005486851,-0.26274022,-0.08894663,0.17908223,0.39943403,0.6720286,-1.8283664
157,-0.014272974,-0.22094868,-0.11681004,0.049897883,0.57016516,0.60101825,-2.000527
158,0.018777717,-0.3288807,-0.09271215,0.24418148,0.35784525,0.693142,-1.9736665
159,-0.016995156,-0.3495643,-0.074908055,0.2012604,0.5343965,0.5863222,-1.9207946
160,-0.0076293796,-0.32371378,0.083871014,0.018166516,0.4034222,0.704859,-1.8927599
161,0.004935639,-0.22892886,-0.15240298,0.077024914,0.48567954,0.715825,-1.8902326
162,-0.0063605485,-0.26343843,-0.12383919,0.21109965,0.41203195,0.64025867,-1.9048115
163,0.019385573,-0.28508577,-0.05814409,0.14053078,0.43039688,0.68169516,-1.9211352
164,0.008604389,-0.38497305,-0.087349765,0.29196846,0.38971582,0.710171,-1.7942989
165,0.013069167,-0.29873562,-0.018146485,0.17689198,0.39099365,0.6290458,-1.9717623
166,0.0032921692,-0.20357127,-0.197281,0.11753348,0.53394455,0.6347108,-1.856519
167,-0.007484197,-0.22767113,-0.21549083,-0.015340951,0.70932853,0.6449464,-1.8820187
168,-0.010617299,-0.42312163,0.16161473,0.02632388,0.28745332,0.8422865,-1.8755722
169,-0.008659959,-0.26799777,-0.097905695,0.12144313,0.492297,0.6308001,-1.9005879
170,0.008422176,-0.36763853,0.07440035,0.09091029,0.35964364,0.74031943,-1.8689295
171,-0.0050840992,-0.26108572,0.004136268,0.0016692078,0.43114296,0.7386873,-1.8268775
172,-0.008036893,-0.29136077,-0.14419807,0.17322806,0.56940484,0.58803684,-1.919258
173,0.021077452,-0.34966817,-0.13705014,0.3262135,0.45436606,0.59441566,-1.8948277
174,-0.010178429,-0.41086915,0.09689791,0.029912723,0.5093206,0.6570821,-1.9424472
175,0.006153868,-0.38668904,0.070664994,0.07024033,0.50173867,0.6696816,-1.9360582
176,-0.020326499,-0.28625137,-0.0740353,-0.003504979,0.5082975,0.71645594,-1.7639817
177,-0.009928949,-0.26561835,0.0053280396,0.025723713,0.40864483,0.76299447,-1.9277208
178,-0.0018456848,-0.26785415,-0.12741785,0.20902508,0.4984305,0.56473494,-1.9180632
179,-0.006854443,-0.27335703,0.0033460828,0.043913137,0.39894173,0.7184194,-1.9282854
180,-0.0011656381,-0.32631338,0.060815666,0.11547238,0.38295275,0.66259676,-1.9546578
181,-0.00995395,-0.26717484,-0.0010001875,0.0061764456,0.5179474,0.6362069,-1.9221911
182,-0.007260625,-0.32892904,-0.05010438,0.19095694,0.41189176,0.68215936,-1.8383477
183,0.00480399,-0.30328137,0.038451552,0.031009223,0.47603175,0.6361213,-1.8857598
184,-0.008641976,-0.2134643,-0.1966201,0.17298818,0.43354896,0.67797405,-1.8971907
185,-0.0036108883,-0.34102446,0.005032081,0.16316628,0.28873986,0.77698547,-1.9491129
186,0.009525357,-0.3012245,-0.06765276,0.19897261,0.36881757,0.68671083,-1.8512422
187,0.008681786,-0.448823,0.022240795,0.31564888,0.27233425,0.67422765,-1.8630481
188,-0.00068820966,-0.35417476,-0.061597876,0.17103244,0.5054277,0.5902143,-1.8669587
189,-0.02244544,-0.3614481,0.065619655,0.08896089,0.35526842,0.73288083,-1.8583962
190,0.013063459,-0.32264903,-0.11794569,0.2550608,0.4538871,0.686852,-1.8490206
191,-0.010362541,-0.27582404,-0.026363963,-0.06080702,0.52241623,0.7366003,-2.0074124
192,-0.0020783145,-0.2516708,-0.13244069,0.22365008,0.51474375,0.5314102,-1.9528834
193,-0.006939881,-0.28093582,-0.06853101,0.1013952,0.5077776,0.64514214,-1.9148201
194,-0.010648406,-0.26311445,-0.11550002,0.13330463,0.49659893,0.6744481,-1.8951467
195,-0.0010452687,-0.3214412,-0.031681407,0.036476325,0.5600003,0.6706472,-1.8804747
196,-0.019583335,-0.36649647,0.105332315,0.096494086,0.3220899,0.7417483,-1.8283722
197,0.007829248,-0.2383073,-0.074223675,0.08557093,0.43582377,0.70207983,-1.8290433
198,0.0027593507,-0.43551826,0.016389769,0.21947752,0.54089487,0.5319543,-1.8624942
199,5.5738066e-05,-0.24759279,-0.11760901,0.18123971,0.5005058,0.6087114,-1.8071736
200,-0.017035205,-0.30222476,-0.11796479,0.13711703,0.4300333,0.7686324,-1.8746816
201,0.0073536,-0.38373587,-0.05064421,0.061645545,0.61616474,0.6361393,-1.9324639
202,-0.0071119103,-0.31221324,-0.0077021373,0.08418758,0.30455208,0.81224316,-1.8547559
203,-0.013899338,-0.3081844,0.01001316,-0.038007095,0.39943162,0.8390132,-1.8455945
204,0.0006339786,-0.30202642,-0.020108646,-5.9388847e-05,0.48429844,0.75861025,-1.9938908
205,0.02457145,-0.3579504,-0.04885773,0.23954539,0.45759553,0.6044252,-1.8336815
206,0.008987474,-0.38059297,-0.005741226,0.12898958,0.47199762,0.66468924,-1.9154539
207,-0.0016115359,-0.25309393,0.048364498,0.0057492196,0.35844007,0.7244295,-1.9561402
208,0.005846761,-0.30356935,-0.06333929,0.04928835,0.6092181,0.6503889,-1.9880422
209,0.0009912204,-0.35630694,-0.023254292,0.13712521,0.37945092,0.7527568,-1.863571
210,-0.01016614,-0.29864204,-0.053574666,0.13422886,0.39023364,0.7081678,-1.9200734
211,-0.006656891,-0.3241461,-0.028142503,0.17146727,0.41280136,0.6581528,-1.9108883
212,0.019321352,-0.31921765,0.019440709,-0.07756551,0.5219884,0.7162182,-1.9333814
213,0.017366312,-0.36602327,0.029883234,0.14861833,0.3722831,0.68490654,-1.8709965
214,-0.017899426,-0.4101268,0.049164735,0.08448527,0.48979905,0.66396695,-1.9384882
215,0.0021452352,-0.36756784,0.016396245,0.11821424,0.46877918,0.6558219,-1.9043232
216,-0.0032397762,-0.32686076,-0.017720908,0.11557482,0.37916425,0.7213358,-1.8469005
217,-0.015731473,-0.4141484,0.016376687,0.3053456,0.3794713,0.646196,-1.8715726
218,0.012471692,-0.34486324,-0.059936598,0.21606836,0.3622045,0.7178671,-1.8397567
219,-0.0011860735,-0.25408745,0.011994463,-0.056851134,0.50878114,0.7362391,-1.9071491
220,-0.010632186,-0.2459079,-0.005475674,0.07968154,0.3233232,0.7610411,-1.8869945
221,-0.017533151,-0.41308206,0.035666708,0.114028454,0.52452546,0.63505876,-1.8754121
222,-0.0093986625,-0.2721279,-0.070644274,0.088058986,0.45928374,0.71035874,-1.8974411
223,-0.013751227,-0.32893336,-0.09968686,0.122822896,0.4675261,0.68806523,-1.9011397
224,0.009526577,-0.3696438,0.065471865,0.10456825,0.36636174,0.7517696,-1.8618902
225,0.0017107162,-0.33813843,-0.062045135,0.18136854,0.36764303,0.72391176,-1.8747892
226,-0.029732438,-0.25618657,-0.09068773,0.26198107,0.3196919,0.6857075,-1.9464228
227,0.0010735077,-0.3437334,0.056263275,-0.0023799276,0.4669561,0.7268324,-1.8588432
228,-0.007188933,-0.2541577,-0.107314005,0.122018,0.4445473,0.6803179,-1.8926835
229,-0.020167392,-0.3172122,-0.07806463,0.18349424,0.5188767,0.58415765,-1.8920486
230,0.016686387,-0.34231776,0.08137641,0.019713227,0.32507285,0.81401753,-1.8506763
231,0.03128159,-0.30942625,-0.10649994,0.27797383,0.3789652,0.66171885,-1.7993354
232,-0.010498854,-0.27081484,-0.19159977,0.1921969,0.484076,0.7185968,-1.8656331
233,-0.006918028,-0.36033648,0.046455793,0.15569852,0.34142333,0.7026777,-1.9977716
234,-0.029189996,-0.31943622,-0.056019865,0.09045444,0.4275234,0.7593351,-1.8957107
235,0.00089800457,-0.2920816,-0.013848598,0.19875714,0.41316178,0.6295689,-1.8637583
236,-0.019698856,-0.26219422,-0.062446993,0.16336112,0.28273174,0.74334437,-1.8476645
237,-0.007196672,-0.31322265,0.06767807,0.15254124,0.4302581,0.5921703,-1.9845337
238,-0.006471012,-0.3155007,-0.038357176,0.15294977,0.53868973,0.5478126,-1.8988802
239,0.005043257,-0.37798277,0.04957325,0.05201708,0.45394984,0.7225731,-1.8412946
240,0.0048178537,-0.2851514,-0.0114203235,0.17242293,0.30913016,0.7122401,-1.9649851
241,0.0012224065,-0.20471835,-0.1461746,0.16373472,0.31952685,0.7580155,-1.932449
242,-0.015191421,-0.22666538,-0.13718309,0.1597574,0.43333593,0.6591434,-1.9965128
243,0.0033859021,-0.24288943,-0.043301307,0.08761742,0.3596709,0.73291993,-1.9682419
244,-0.009429936,-0.29741353,-0.048359193,0.20808834,0.36622962,0.67181045,-1.8351473
245,-0.007994835,-0.19438396,-0.2641033,0.19496801,0.61717427,0.57011455,-1.917931
246,0.0006495685,-0.313807,-0.034266867,0.11795713,0.36019927,0.7523915,-1.9444026
247,-0.010272215,-0.23958047,-0.047260758,-0.00032024246,0.3938342,0.84558743,-1.9054066
248,-0.015516628,-0.40548438,-0.03735388,0.29632697,0.40180913,0.6478814,-1.8726087
249,0.012002194,-0.30178097,-0.15321174,0.2347011,0.43024504,0.6829372,-1.8790356
250,-0.018214587,-0.31322435,-0.060278736,0.049593944,0.4381253,0.7557881,-1.9448271
251,-0.007443449,-0.41713798,0.07431329,0.13452074,0.4067527,0.76017714,-1.8627479
252,0.011592293,-0.27097538,-0.11696186,0.1571539,0.4622561,0.649664,-1.8602456
253,0.001366441,-0.3058524,-0.058555305,0.07206483,0.5508182,0.6672031,-1.8158591
254,0.008565896,-0.25919265,-0.12136461,0.1393907,0.49840158,0.6321839,-1.977775
255,0.004151901,-0.27018073,0.010533984,0.074180715,0.26047474,0.8117624,-1.8475679
256,-0.008525147,-0.25294563,-0.18671945,0.19301118,0.5144394,0.6486219,-1.9507868
257,-0.013949271,-0.37008366,-0.036515217,0.06971491,0.54254174,0.66773146,-1.9275053
258,-0.0011100844,-0.35786355,0.056714788,0.19510026,0.50098693,0.5230628,-1.91174
259,-0.00044942476,-0.20610459,0.016763993,-0.043919995,0.44448972,0.69799066,-1.9147199
260,-0.009132692,-0.34804922,0.09497819,-0.017180927,0.45525187,0.7556746,-1.8389274
261,0.008924596,-0.32131627,0.022671588,0.06640038,0.48980555,0.66853416,-1.8209757
262,-3.609493e-06,-0.22745484,-0.17627737,0.10827611,0.3683309,0.8202973,-1.9023914
263,-0.0073877876,-0.27731127,-0.031926643,0.116521604,0.39843383,0.68296075,-1.8741729
264,-0.0037742197,-0.30484232,-0.053722702,0.19245787,0.39296004,0.63653594,-1.9353305
265,-0.015113036,-0.34168863,-0.012031767,0.18269859,0.39528257,0.65666544,-1.9194168
266,0.00819027,-0.40453008,-0.0050893184,0.14310974,0.5441897,0.6338751,-1.8446311
267,0.0039587114,-0.30386373,-0.15393291,0.22524825,0.50114495,0.6378358,-1.9287503
268,-0.0024341396,-0.3022546,-0.009798611,0.086189464,0.52481526,0.60453045,-1.8872526
269,-0.0021021958,-0.47999945,0.11575936,0.1202996,0.455774,0.7058849,-1.8915454
270,-0.00087823236,-0.2975906,-0.04870952,0.11851421,0.4963474,0.6387139,-1.9285829
271,0.0014154173,-0.40898034,0.09193466,0.058134567,0.41542274,0.7126713,-1.8616138
272,-0.022419324,-0.33207154,-0.0450419,0.31842014,0.23503764,0.699366,-1.9614812
273,-0.0032601054,-0.34896022,-0.023289636,0.13379917,0.42834318,0.7227733,-1.9591873
274,0.0018890452,-0.14318852,-0.14060192,-0.039997913,0.5511796,0.68570244,-1.858114
275,0.0073541366,-0.3465698,0.038030405,0.10150628,0.3499416,0.75978756,-1.9840372
276,-0.0045732376,-0.4738228,0.15491904,0.19049919,0.34169325,0.6540789,-1.898072
277,0.007956771,-0.3467741,-0.13523339,0.27014464,0.4440405,0.6382997,-1.8890077
278,-0.0011227977,-0.3485667,-0.0940967,0.088091575,0.6291399,0.625475,-1.8593242
279,0.009347758,-0.2903463,-0.08409195,0.14531508,0.48047876,0.7068895,-1.7567672
280,0.001987154,-0.32475442,0.056980234,0.010078384,0.46876907,0.7338238,-1.9231879
281,-0.002460515,-0.29939318,-0.11721354,0.14874795,0.4523164,0.69492924,-1.9197487
282,-0.0076147714,-0.32736278,0.041578554,0.09012973,0.4253395,0.6853913,-1.8705466
283,-0.020400107,-0.21760644,-0.11232031,0.13618673,0.32508576,0.75865537,-1.988847
284,0.0067188055,-0.19133402,-0.118785,0.048279002,0.46053484,0.7342561,-1.9824005
285,0.014970201,-0.29073074,-0.021592608,0.026390683,0.5630984,0.618552,-1.9869184
286,0.01073427,-0.22739945,-0.18101043,0.19068697,0.46300396,0.6596079,-1.8647546
287,-0.022997832,-0.2646354,0.01308686,0.07467808,0.3609056,0.7268837,-1.9202452
288,0.017527563,-0.29101148,0.032304876,0.018191274,0.42484212,0.70490533,-1.886276
289,0.013841777,-0.22156173,-0.15434638,0.29105902,0.40809268,0.60159594,-1.8926939
290,-0.0063312966,-0.29561752,-0.038198255,0.057528526,0.35182485,0.83267033,-1.912585
291,0.005887903,-0.28756392,-0.016926832,0.047106266,0.27891383,0.85289997,-1.9375736
292,-0.0016611061,-0.3609196,0.028251676,0.13894488,0.4925898,0.6193611,-1.9562122
