,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
109,0.15806727,0.5735389,0.74658537,-0.93297714,-1.0294839,-0.9598289,-0.39139664,1.3440944,1.0550715,2.0908995,-0.45945725,-0.020131862,-0.060909297,0.45131752,-1.1392653,0.40766567,2.1547303,0.37755346,-0.86975753,-1.323251,1.4665507,1.3985897,0.21776348,2.267942,0.575258,0.8682993,0.65229857,0.7663865,0.7447565,-0.6935148,0.6751938,1.447186,-0.5246938,-0.8421546,-0.21823084,0.022366267,-1.7658877,0.49719816,0.6844752,-0.69417155,1.114911,-1.3693649,-1.1447046,-0.26396582,0.10522047,-0.05866192,1.799988,0.75590163,-1.4376862,0.18850583,-0.792377,-0.5056838,0.03878728,-0.65207905,-0.79571456,0.45445955,0.4044163,0.5041149,2.6405852,-0.19613758,-0.57788277,-0.453221,0.21873757,-1.2019475,-1.0551703,-0.087310866,0.22555654,-0.32152802,-0.20855446,-0.7508793,0.21778262,-1.427881,-1.3847234,-0.27202448,0.036934756,-0.39709842,-0.15911315,-0.2953846,-0.6975347,-0.3814814,0.35371098,0.4841432,0.8501416,1.8074776,1.1262357,-1.2306112,-0.2333379,-0.53283423,0.32628226,-0.9291367,-1.4709605,0.17447025,-0.8267236,-0.049339324,-0.5575118,1.5911468,-0.6595176,0.2971937,-1.060595,-0.85597706,-1.0818067,-0.88251597,0.72745997,0.8753933,-0.7892835,0.24673308,0.0664416,-0.007514459,-2.4596899,1.4486259,-0.57505697,2.1133704,2.1263797,-0.75958604,0.15211026,-0.6664201,-0.35169202,-0.5924007,1.2985307,-1.7576689,-0.049511824,-0.35659268,0.53015393,-2.2692275,1.1118766,0.34352648,0.31805435,-1.5907583,-1.1278342,-1.3741909,-1.0296363,-1.8477511,1.2756071,-0.24085999,-0.6746661,2.289758,0.23799123,-0.91798514,-0.09726203,0.07122713,-0.69438744,-0.7029121,0.774684
110,-1.6541276,0.17993289,1.9096144,-1.4736012,-0.44656047,-1.5272045,0.3831745,1.8916737,0.40877855,0.9862571,-0.7229669,-0.14372188,-0.38570827,-0.31197092,-0.1397387,-0.424583,3.1960037,0.30759662,0.25538972,-0.9947906,0.06987763,1.2361879,0.41225863,1.7369432,1.0706408,1.5837575,0.5056208,0.64544946,0.48759946,0.2904787,-0.68282115,1.6288062,-0.20505401,-1.2407395,-1.122473,0.6365097,-1.5798794,0.52747446,0.38827515,-0.019239109,0.6365762,-1.8918488,-0.38496137,-0.21913722,0.38271877,1.3325583,1.6614152,0.709049,-0.6972624,-0.21910445,-0.98440903,-2.1335118,-0.29850912,-0.5429799,-1.6234063,0.13158728,0.79234713,0.6032647,1.0027858,0.20665026,-0.8069256,-0.6045009,0.38040334,-1.9325372,-0.83956355,0.26866582,0.66503435,-0.3439105,-0.8730841,-0.868564,-0.58048016,-1.800614,-0.82104003,0.59215117,0.942534,1.2795411,-0.15945137,-0.17586021,-0.5079334,-1.3621728,-0.21163698,-0.595513,1.2499933,-0.20024951,0.64780146,-2.0658455,0.09739503,0.6541287,-0.61182433,-2.2966554,-0.7750038,0.15645242,-0.9017819,-0.67452395,-0.73064154,0.93375057,-0.2082468,0.55905455,0.04015529,-1.0210177,-0.9195061,-1.0192668,-0.93775576,0.44063956,-0.001791124,0.6361094,0.77868474,-2.1071222,-2.6579483,2.164652,-0.29132968,0.16478306,0.97551566,0.43250632,0.75208163,-0.073887765,-0.3668108,-0.046844844,1.1526248,-1.2510126,-1.3856866,-1.0369006,0.69933635,-2.109519,1.7083284,0.6803077,0.72982657,-0.839712,-0.30022067,-2.6007266,-0.71658057,-1.8189336,1.446725,-0.1743399,-0.6740592,2.200229,0.63032055,-0.3816741,0.34343842,0.29375073,-0.26638356,-0.03902291,0.77518713
111,-1.5066639,-0.4522765,0.607903,-1.6667184,-0.6181026,-0.9118707,0.29923674,2.4186032,-0.04437961,1.896782,0.0057903947,-1.1318824,-0.9804038,1.1528206,-2.0975728,-1.0647783,1.0743277,-0.9339932,-0.6118524,-1.5616225,0.044809733,0.3211078,-0.13682841,3.5667794,0.3647154,0.59155774,-0.21488811,0.9847007,1.1024947,0.70769304,0.22676913,1.2865831,-0.020770308,-0.6888704,-0.07619543,0.18081756,-2.39515,0.6138541,0.44755083,-0.52138984,0.4298236,-1.2488595,0.11230452,-0.27447084,0.42068806,0.7986699,1.6928855,0.16290992,0.06795056,-0.6679354,-0.6229533,-0.82521313,0.26383165,-0.66726404,-1.9894836,0.48638836,0.34399664,0.8845798,1.7570099,-0.20574059,-0.20660846,-1.5005678,0.8712005,-0.55455244,-1.2967489,0.76457167,0.8231392,0.30670714,-0.60619473,-1.35806,-0.6955923,-1.8455095,-1.3748192,0.75176835,1.3563806,2.0173287,0.24428809,0.29737473,-1.2294775,-0.46542332,1.2780955,-0.9749709,0.18263076,0.8121127,-0.0059909574,-1.8892767,-0.1209005,-0.28470308,-0.49069694,-1.2316849,-0.72022337,1.1527617,-0.845478,-1.7188069,0.19470102,0.17396142,0.2915763,0.59000593,-0.6271215,-1.7140894,-0.3348223,-0.2597558,-0.2550255,-0.8095244,0.30530828,-0.05554141,-0.15948035,0.095186785,-1.7306899,1.4646984,-0.746089,-0.5014024,0.18824574,0.099410385,0.68935627,-0.0996553,0.15077306,-1.7098948,0.9461001,-0.37296653,-1.028194,-2.4268212,0.9762599,-0.50993127,1.7726774,0.94675076,0.9396253,-0.6130067,-0.06962299,-0.09244255,-0.080157846,-0.47365367,1.7869139,0.23909707,-0.30944782,1.8765166,0.8479964,0.32437602,0.64683264,-0.24709499,0.34032223,0.29805622,1.3853966
112,0.10561915,0.2922076,0.6241916,-0.9269641,-0.90510505,-0.8174278,-0.10357802,1.0326688,0.2870762,1.3802942,0.1730125,-1.8934356,-1.2158071,-0.79587495,-1.2952205,-0.18302593,1.8912919,0.20729597,-0.88639534,-0.73147523,-0.031850323,1.2270077,1.0377555,1.2007586,0.55813277,1.411156,0.08260838,-0.27443966,0.49453938,0.74657816,-0.83326185,0.6199127,0.28912807,-1.0645738,-0.7602103,0.50710684,-1.6826111,0.74301153,-0.3682011,-0.16377309,0.6292635,-0.69168353,-0.6287656,-0.93998885,0.69223,0.9999843,1.3160998,0.4855411,-1.2340142,-0.97177184,-0.694143,-1.0608348,-0.050278716,-0.24806666,-1.3622273,0.30292395,0.7035979,0.2096674,1.849308,-0.2326978,0.82726556,-1.8404635,0.32447943,-1.2434144,-0.83885217,0.102874435,-0.3227398,-0.03531608,-0.8570931,-1.3629273,-0.5741817,-1.4657638,-1.6103555,0.31258392,0.86569047,0.6988013,-0.7954134,-1.0115775,-1.5040677,-0.058637932,-0.051981937,-0.74324965,1.3732431,0.39481428,0.106931224,-1.2542348,-0.0975057,-0.4610223,-0.22989047,-1.2725483,-0.7634875,1.1735173,0.34004813,-0.50861764,-0.9488872,0.98906887,0.45812586,0.6078087,-0.61304444,-1.8033439,-1.039184,0.2366865,0.41281894,1.4471225,0.1533793,1.1868565,0.560774,0.08579516,-2.942511,0.18027608,0.55625564,1.5312018,-0.4838259,-0.29586816,1.5800076,1.9237967,-0.11437896,-0.39514703,0.23832825,-0.28051022,-0.756551,-1.3580419,0.747445,-0.9962911,1.6319025,0.6447703,0.81271946,-0.54831463,-0.35877004,-0.5736424,-0.30114013,-2.345804,1.1937257,0.040233072,-0.761989,1.695662,0.5842169,0.21645892,0.22027627,0.16890283,-0.28961754,0.06828271,0.9608648
113,-1.4943047,1.7880937,1.3290395,-0.96373236,-0.95434237,-1.0871532,-1.272281,1.669532,0.7354076,0.6941163,-0.7721057,-1.0956472,-0.76159006,-0.5109091,-1.8175646,-0.4319905,2.0736697,-0.23972084,-0.4060947,-1.6724424,-0.29414994,0.7888493,0.92311835,1.2860738,1.9218638,0.43703777,-0.574894,1.0852618,-0.038468853,0.39536256,-0.04340392,1.1970071,-0.29494205,-0.8342299,-0.5279915,-0.5680753,-1.2841078,1.9273605,-0.6718328,-0.27855834,0.11281806,-1.595291,-1.0751158,0.55854243,0.3097736,1.5673256,1.5657877,0.42612755,-0.4351621,-0.045461778,-1.6279546,-0.70214474,0.8196146,-0.3690529,-0.77093315,-0.36989006,1.4259061,0.638353,1.693709,0.16337031,-0.28826776,-0.8862823,-0.9156948,-1.7772694,-1.5168561,0.9072434,0.27972075,-0.72480994,-0.8748051,-1.3242899,-0.45740423,-1.9422988,-1.2790551,0.4368114,-0.36171958,0.6231064,-0.05904716,-0.6560562,-1.519282,0.10506792,-0.48963326,-1.0284166,1.2927809,0.66326594,0.64645004,-1.2955374,-1.4016638,0.14575765,-0.9304254,-1.7668929,-1.4621532,1.099098,-0.260327,-0.24610066,-0.77510816,1.1503315,0.0738557,0.5927069,-0.887456,-1.102791,-1.2235346,0.08816822,-0.25824812,0.5595477,0.25935975,1.402096,0.20073135,0.31038627,-0.69359845,-0.090677306,-2.645385,1.3839296,1.0021206,0.1203827,0.43308413,1.4937547,-0.6977372,-1.390115,0.7636089,-1.4851403,-2.730685,-0.733294,0.61260784,-1.5241807,1.2594666,0.23282805,0.2507765,-0.98796654,-1.1144164,-0.76220566,0.0034813331,-2.077492,1.9195561,-0.26389572,-1.0315337,1.7459986,0.16692561,-0.41110986,-0.20537958,-0.36479306,-0.4257407,-0.3334285,1.475916
114,-0.3996739,1.0874462,1.6723166,-0.21683922,-0.57918733,-0.57076806,-0.54680806,1.2225615,1.3354703,1.2795866,1.1351073,0.14686197,-0.32637444,0.4541783,-1.1338564,0.033139985,1.0548227,0.44672215,0.23346767,-1.1599077,-0.05413981,0.6971746,0.8636129,1.1686549,0.9060832,1.4839199,0.16812539,0.02167703,0.8686937,1.5972475,-0.07239847,0.5938923,0.11458245,-0.770849,-0.41480142,0.81319344,-1.7087796,0.7515915,-0.30594775,-0.29339704,0.85271305,-0.7640786,-0.32630968,0.4662439,0.4028894,1.0050423,2.2519395,0.5844747,-0.19115669,-0.14164977,-0.36107343,-0.6594792,0.11227861,0.20175558,-0.14594603,1.0172834,0.4775421,0.17255083,1.3426019,0.38664174,-0.75366163,-1.0261853,-0.02418771,-1.2598437,-2.0655942,0.9431886,-0.14917998,0.28472617,-0.3119248,0.22190483,-0.3905502,-1.6606617,-0.81778705,-0.008401032,1.9243702,1.390519,-0.14289007,-0.024105705,-0.9882223,-0.35397878,-0.19746561,-0.48106393,1.4549001,1.0998614,0.5612715,-1.6168631,-0.6566209,-0.07600194,-0.43667093,-1.300591,-0.93673325,1.4399651,-0.09530238,-0.6701282,-0.9000066,1.2975099,0.7201136,0.57718796,-0.29798087,-0.8394008,-1.808482,0.52651715,1.8845333,-0.4858963,-0.8922438,0.08746355,-1.1868907,-0.7358157,-0.8204491,-0.68138367,-0.23263316,1.5641441,2.2358215,0.28623584,0.5160325,1.6603651,1.062959,-0.57748556,0.42522752,-0.17117208,-1.0986153,-1.0826833,0.77867705,-0.788083,1.38368,0.4056148,0.7253509,-1.146052,-0.6465371,-1.0658033,0.087835245,-2.2853005,1.3276552,-0.061702695,-0.6408395,1.7292088,0.63595384,-0.046850827,0.11461097,0.3392385,-0.28102767,0.2627533,1.0424854
115,-0.26695058,0.278497,1.1308336,-1.854853,-1.3157184,-0.5483394,-0.32126448,1.0974939,0.22816578,1.1352508,-0.71073115,-0.03161652,-0.66840756,-1.004333,-1.8265495,-0.28793463,0.89633256,-0.15055522,-1.0604376,-1.1830949,-0.3189224,1.4826354,-0.532671,2.7938743,0.8903862,1.7432473,-0.15998968,-0.33299112,0.78615725,0.6033291,0.20251675,0.041499533,-0.8427528,-1.5170084,-0.84759825,0.07668011,-2.6381938,0.3483745,0.7101997,-0.30382463,1.7704364,-0.9148788,-0.58275586,-0.46250015,0.18578915,0.4824616,1.3333707,0.05362942,-1.1969008,-0.55597705,-1.3420662,-0.58308935,-0.30744678,-0.9024013,-1.4083807,0.170347,0.11924533,0.5211864,1.5525905,-0.111559324,0.109324716,-1.6761807,0.11803486,-1.3864822,-1.3032845,-0.45062485,0.9866266,-1.4104712,-0.7639977,0.3733997,-0.17988072,-2.199524,-0.81319374,0.594841,0.85744095,1.1574736,0.8266313,-0.48422644,-1.9865154,-0.17305829,0.22561806,-1.4224144,1.5818213,1.636283,1.376574,-1.4078292,-0.10762107,0.33324173,-0.49726883,-2.1982448,-0.5269879,1.0956051,0.16944009,0.13112338,-0.699617,2.3823173,0.590509,-0.42766595,0.22256501,-2.2559953,-0.96005356,0.11680824,-0.25336292,0.43735993,0.4492529,0.091326304,-0.32786167,-0.93389803,-1.8951027,-0.30714202,-1.314638,0.9003666,2.1693413,-1.0535852,1.0458472,0.46504143,0.15453127,0.019036984,0.9482294,-0.6680381,-0.5840058,-1.1262478,0.77359694,-1.224971,1.5851463,0.48732808,0.66837025,-1.3050488,-0.6332168,-1.2528678,0.055352226,-1.719829,1.5141544,-0.0076573323,-0.36844793,2.3429353,0.37478432,-0.18797593,0.3184167,0.17117259,-0.33998966,0.123284385,0.80938023
116,0.072150506,0.87862223,0.3926161,-0.4584856,-1.5000337,-0.8840628,-0.42731193,0.95792806,1.1305069,1.8758916,0.049319785,-0.66837656,-0.24477103,-0.52148944,-1.340003,0.7408321,1.388624,0.18640882,-0.17300987,-1.1857729,-0.043075066,0.9971401,0.31350645,2.1837187,0.35170045,1.4203467,-0.004526745,0.45745867,0.050124682,0.2773624,0.33835647,0.9062123,0.42599812,-1.5806378,-1.4518217,-0.046923313,-3.024864,0.99479675,0.48518527,-0.31484023,1.8558985,-0.4704023,0.56817293,-0.33294964,0.36610827,0.54873186,1.5775597,1.2391987,0.08885542,-0.16958228,-0.9222511,-0.7443932,-0.09240067,-0.57738805,-1.6337723,0.48979416,1.4728458,-0.33935025,0.97575986,0.047293127,-0.6828053,-1.1831884,-0.64105856,-1.7999256,-0.34882995,0.15251449,0.6221623,-0.074011,0.4641617,-0.2719269,0.36766097,-2.703197,-0.25330174,0.0012505625,1.0440578,1.0279738,-0.024733827,-1.3949637,-0.81292886,0.046490096,0.74568963,0.39921853,1.4531074,1.5977025,0.8554302,-0.31836075,-0.22396229,0.40751392,-0.57487136,-0.8990828,-1.0792344,0.16218138,0.76080066,0.17720212,-1.0337294,1.3531976,-0.18172969,0.18515618,-0.666982,-0.27566525,-2.5637224,0.36424544,1.249421,-0.37749332,-0.050229207,-0.8017535,-0.384337,0.056657203,-0.0509096,-1.4083353,1.0927733,0.28859618,1.6868579,-1.753752,-0.42822286,0.65344536,-0.46392253,0.8637224,-0.06601603,-0.7829347,-1.78585,-1.4985873,1.0654799,-0.76718515,1.3013153,0.60223615,0.7301813,-0.66630375,-0.3065582,-0.3043391,0.30460888,-1.8333383,1.1910481,0.121598184,-0.45303446,1.5901037,0.5647528,0.07387825,0.40269834,0.415172,-0.039326593,0.38438857,0.9731233
117,-1.1556219,0.37034088,1.1709782,-0.7557949,-0.7666139,-1.1604426,0.05865866,0.9306777,0.8701234,2.3451173,0.40427992,-0.2868071,-0.9272147,-0.3857585,-1.6969934,0.05918737,2.555069,0.083909675,-0.7937203,-0.26647785,0.016957013,1.1478707,1.1377622,2.0810106,1.778493,1.4369948,0.12551768,0.20623326,1.4789712,0.79014325,-0.28432992,1.387544,0.33893168,-0.7518882,-0.10693136,0.21130842,-0.916126,0.46182585,0.49640772,0.0043261587,1.012461,-0.39428782,0.0402763,0.38713014,0.4313096,0.26678753,2.3230574,1.112909,0.6618996,-0.3525063,0.0632123,-0.10018085,-0.5389671,-0.32394695,-0.31617567,0.75367373,1.0174748,0.85715604,2.8836465,-0.02551345,0.93588597,-0.7783376,0.23725568,-1.1780668,-0.48271087,0.030442595,0.72326916,-1.0733744,0.4091925,-0.2224997,-0.7845661,-1.5210758,-1.0603393,0.5231377,1.3388222,1.1699837,-0.5475516,-0.41966006,-1.0088699,0.85877186,0.26903334,0.5008111,0.9610302,0.42479056,1.4876556,-0.5091822,-0.22619519,-0.16655257,-0.7724481,-1.1514581,0.10142971,1.2658569,0.59475166,0.6448063,-0.009961773,1.086177,0.24211788,0.45642826,-1.1142734,-0.5476321,-1.3485878,-0.5316605,1.2984606,1.3063376,1.1380202,0.006253656,-0.31435043,-0.6676641,-0.7181394,-0.078293145,1.336144,0.363676,-1.1087955,0.7368673,0.7319607,0.24355555,-0.8370965,-0.6039504,0.18540679,0.18116072,-1.8034533,-0.70074475,0.80288506,-1.5578349,1.1765404,0.4590859,0.5341858,-1.1362888,-0.76557493,-0.91466475,0.046556715,-1.9256333,1.0083306,-0.104613386,-0.7879345,1.1718624,0.5587644,-0.1276062,-0.12065716,-0.054329775,-0.37738886,0.048193797,1.1183165
118,0.017618153,0.46659094,1.8922472,-1.1216135,-0.96831506,-1.6471924,-0.32562998,0.60065913,-1.1375747,1.5071855,0.04691108,-1.0368662,0.14396673,-0.5089962,-2.552504,0.37488034,2.6725469,0.49892035,-1.4741261,-1.5167669,-0.620627,0.48993844,0.17204835,3.1211982,1.0526272,1.2740207,0.3659999,-0.5694353,1.6975957,-0.15338415,1.082656,1.3806429,-0.57716596,-1.3817253,-1.211802,0.5836985,-1.9250989,-0.4390974,-0.58700824,-1.0757327,1.3657795,-0.8463064,-0.13403039,0.00981159,0.43563494,0.33321294,1.2029628,0.93545175,-0.90489614,-0.9256421,-0.4701301,-1.2582945,-0.06920918,-0.61257744,-0.9523628,0.20140858,1.4082725,0.86867267,0.39811727,0.8185502,-0.9330283,-1.2497406,0.45248926,-1.2564955,-0.96068925,0.10963911,0.8573683,-0.8057037,-0.8101949,-0.51611376,-0.24759547,-1.1653824,-1.0362704,1.079252,1.0372813,1.7875658,0.10666973,-0.507563,-1.9121029,-0.06555133,-0.20426098,0.016584529,1.0221908,-0.17398824,0.8213902,-2.1510663,-0.20085604,-0.7814432,-0.8950907,-1.2993256,-1.3679711,0.9868489,0.2853119,0.7639324,0.09481381,1.4503138,0.74302363,0.11281695,-1.3448962,-0.26906723,-0.6670542,0.2728581,-0.115333095,0.31515354,-1.5478586,-0.6474208,0.51092553,0.42934322,-1.9824992,0.6773954,-0.7078255,-0.056342673,0.75562274,-0.26698932,0.6289294,0.7282149,-0.0075294618,-0.05749133,0.5695029,0.8981087,-0.8974429,-1.3553417,0.8088621,-0.79394567,1.6289951,0.5134528,0.9465953,-1.3303647,-0.2012587,-0.4860627,-0.1247649,-1.1858867,1.0759212,-0.24694365,-0.54239595,1.8651841,0.5430556,0.016736688,0.45104104,0.2673872,-0.17516425,0.16841507,1.273937
119,-0.22770041,0.6644595,0.97191215,-0.35631725,-0.5799272,-0.7810258,1.4485855,1.4153682,0.29262725,1.8003366,-0.55577034,-1.2272109,-1.5546005,-0.24893805,-2.1073437,-0.3704656,1.9208367,0.70324546,0.130197,-0.6731678,0.6207736,0.95671284,0.71669316,2.1042814,1.1548967,0.23229234,0.36830792,2.080153,1.0055201,0.98999625,-0.5043504,1.4736532,0.3097706,-0.7783812,-0.8284396,0.6563505,-1.4811146,-0.33415684,0.49089342,-0.2579246,0.2142171,-1.5344697,0.38815305,0.5219813,1.0267562,1.0290753,2.3868976,0.08860338,0.78271013,-0.68171155,-1.2889403,-1.5117264,0.5031969,-0.26368278,-0.91063523,-0.64957064,0.6541472,0.18225455,1.4638641,0.40366364,-0.22408263,-1.1091789,0.51903534,-1.3923562,-0.9796074,-0.24235225,1.2059469,-0.45829067,-0.56425947,-0.93593,-1.9291667,-1.6183108,-1.2573512,-0.9624757,0.41158623,1.4309164,0.57366335,0.6858508,-1.5823078,-0.6900457,0.20115729,-0.31064054,1.4686176,0.5854328,0.64900875,-1.4499702,-0.48280698,-0.20299356,-0.10204203,-1.373035,-1.5951301,1.3999004,-0.5802546,-0.6001231,-0.45151436,1.630292,-0.07726693,0.5898181,-0.5436446,-0.8267411,-0.7978901,-0.8452273,0.8245333,-0.34349895,-0.2226738,0.8183389,0.3549157,1.4977764,-2.1668482,1.795318,-0.087076895,0.78147995,0.7153696,1.9321887,0.5663764,0.054271515,0.26456076,0.3282457,0.4754509,-0.47399127,-1.5965173,-1.0635163,0.28280225,-1.9246439,2.2417397,0.6128606,0.682112,-1.5067875,-0.79210216,-0.5604473,-0.9767783,-1.9234852,2.2695234,-0.33138296,-1.0858437,2.1745124,1.0042017,-0.40365803,0.21771951,0.095139354,-0.39253125,-0.19139384,1.6396487
120,0.26954848,0.77325004,0.87207633,0.5866631,-1.3890201,-0.62950706,-0.2549959,1.3284183,1.1524677,1.2769312,0.36040372,-0.78148085,-0.19080769,0.5035719,-1.7333661,0.26242718,0.9666663,0.26009208,0.17802405,-1.7266752,1.1156765,1.7681912,0.22253504,1.664496,0.8697408,1.9816173,-0.5891684,1.0486596,1.1246539,-0.38240516,-0.41365746,0.95978296,0.039102916,-0.59294236,0.2774088,0.94284177,-1.8936964,-0.40402198,0.30841932,0.9653001,0.4400129,-0.5764789,1.0807701,0.35134578,-0.4674184,0.76660436,0.5475894,0.111714706,-0.04251499,-0.13499457,-1.4843031,-0.8066663,0.29789457,-1.9577307,-0.80289567,0.123383075,2.0684795,1.4902968,1.4717064,-0.18895753,-0.53287274,-1.429114,1.6798528,-1.096574,-1.2184328,0.21685323,1.285231,-0.49928558,0.53121006,0.34145886,-0.47603923,-1.3861904,-0.12372705,0.9699359,0.88060564,0.26362672,0.89896506,-1.1662945,-0.5649797,-0.23475665,1.1774329,-0.4836972,1.125463,0.74023956,0.5493401,-0.8999553,-1.7958392,1.0967431,-0.69654155,-0.8482699,-0.948635,0.69776976,-0.5501854,0.90766054,-0.32455105,0.9920904,0.60217386,0.6463885,0.19300431,-0.5145676,-1.5568366,-0.24215332,0.43934906,-1.4608821,-1.0686985,-0.54161865,-0.094858296,-0.93007445,-2.0302641,1.0031233,-1.1452667,0.05364063,-1.2637146,-0.20871536,-2.188688,0.5152189,-1.0138708,0.2882774,-0.41838047,0.962008,-1.4450063,-1.6901847,0.8043315,-1.290479,1.6926765,0.8982508,0.9456576,-0.9804171,-0.15467569,-0.28394088,0.1384843,-1.8745292,1.4970822,0.19558436,-0.48589393,2.0597477,0.9637626,0.16763483,0.6912309,0.37987563,-0.037069008,0.4816123,1.3025941
121,0.18569387,0.86677426,1.5120252,-0.89724964,-1.1241828,-0.88971865,0.46135935,0.7330633,1.2900784,2.28705,-0.8461616,-1.5015734,-0.02922292,0.5058712,-0.65129626,-0.105309226,1.3258915,-0.11837843,0.27708328,-1.5505915,-0.062494304,1.2633142,0.06493763,2.4267418,1.1375661,1.37861,-0.0106151225,0.5696733,2.1231725,-0.54387,-0.6332424,0.8095445,0.516994,-0.5573084,-1.3470659,1.652682,-1.8924578,1.1643066,-0.36113486,-0.4247453,1.1348901,-0.4828034,-0.759119,-0.20234758,-0.22180866,0.14902881,2.3872137,-0.06748684,-0.3330911,0.043236822,-1.119229,-1.6339415,1.294102,-1.2142376,-0.36407393,0.5482404,1.6077477,-0.45440426,1.1677666,0.3249674,0.34402677,-1.4003755,0.18715554,-1.6425503,-1.5382615,-0.56885546,0.8517137,0.22786273,0.12231618,0.09931259,-0.018787386,-2.9415302,-0.54562443,1.4884537,-0.58866495,1.8793004,-0.24804386,-0.2538082,-1.6882832,-0.14873497,0.8435438,-0.88820565,0.52329934,1.2565409,0.79744357,-1.0838922,-0.9664334,-0.7732634,-0.9664449,-0.982078,-0.4675502,0.3252608,-0.38739958,-0.55337036,0.04506774,1.2210447,-0.28133535,-0.065859124,-0.27638012,-0.6581888,-1.0423579,-1.0059129,0.5899053,-0.5628747,0.38992554,0.9342228,0.58299667,-0.1521968,-3.1468277,0.25314373,0.8931896,0.78257644,0.11747745,0.081398346,-0.5143814,-0.33881056,-0.26457816,0.14462535,0.8646108,0.32770157,-0.39031562,-1.0845801,0.9073327,-1.3954425,1.3951242,0.32072052,0.5932539,-0.53518516,-0.3813453,-0.37245405,-0.26086372,-1.6749871,1.1101819,-0.043500915,-0.6919365,1.552254,0.53499216,-0.09757992,0.076287515,0.17600475,-0.08598588,0.291098,0.7641908
122,0.053461775,0.036558386,0.20734207,0.008546215,-1.2300843,-1.5526265,-0.11772256,1.5072836,-0.34416923,3.8660042,0.27251616,-1.703972,-1.5239019,-0.46453366,-1.7972462,-1.3823073,3.1378775,0.38239852,0.59352034,-0.069799386,1.1700842,1.407501,0.49796697,0.5603082,2.3506956,2.1331513,0.21426243,1.2684851,0.24235384,-0.5166236,-0.7098936,0.77825767,-0.44642502,-0.8388915,-1.0728515,0.09731599,-2.1616483,-0.2890704,0.64402616,-0.97793764,1.5047547,-2.2729554,-0.9461379,-0.81801385,0.16833255,1.9309791,0.09427899,-0.041001126,0.31673235,0.0010688537,-1.7927289,-0.962342,-0.28456774,-1.1056402,-0.62056315,0.2622532,0.31656602,0.36189044,3.0527217,0.34084085,0.86056197,-1.7647243,0.9179098,-1.3703948,-1.1937029,1.114837,0.6472276,-0.12483914,0.1790166,0.045052048,-0.23962145,-2.021479,-1.4515897,0.45864743,0.17272939,0.30613837,0.7517209,-0.7770838,-1.6515839,0.028949495,0.9348587,-0.23049586,1.0096561,0.072591454,1.4163524,-1.8288934,-0.6300482,0.89033026,-0.8756651,-2.271414,-1.3764776,1.0450501,1.3128111,-0.31919727,-0.6551284,1.2877989,-0.25518033,-0.58512896,0.17984366,-1.7187591,-0.7764538,-1.2491735,0.06798756,0.84215605,-0.11840308,-0.127388,0.5391502,-0.6496834,-0.92632663,0.71691716,-0.49957955,0.6820533,1.0876069,-0.5217366,0.34624106,-0.29026213,0.15847659,-0.8295156,1.1385058,-1.5922261,-2.4635944,-0.83603776,0.9029734,-2.248839,1.3960991,0.38106856,0.3363297,-1.137141,-0.42103177,-1.2139862,0.069113314,-1.3508396,1.0658252,-0.30110562,-0.47636014,1.7817708,0.2814391,-0.23014972,-0.016448988,-0.33265916,-0.2666146,-0.27220136,1.3432623
