,0,1,2,3
112,1.1240042,-2.0669842,1.1880369,1.7411587
113,1.2042094,-2.8687963,1.204364,1.7123295
114,1.6784941,-2.3054583,1.0631615,1.7891564
115,1.6633875,-2.9631639,0.98261136,1.8364009
116,0.7338706,-1.9047766,1.1818312,1.7023371
117,1.1865293,-2.5850766,1.0442835,1.7842473
118,1.4833155,-3.0047019,0.892483,1.8693614
119,0.25307262,-2.061854,1.1337559,1.7638563
120,0.6972514,-2.6838734,1.0200264,1.8208854
121,0.041444533,-2.31171,1.1253694,1.7285184
122,1.5296932,-2.7624454,1.2371675,1.6763704
123,0.8148527,-2.260237,1.2175925,1.7078979
124,1.2529442,-2.3422453,1.1356354,1.7157198
125,0.599506,-2.249029,1.0877064,1.7606039
126,0.7544324,-2.0582583,0.8565545,1.8788786
127,1.5367312,-2.0815716,1.0738087,1.7632134
128,0.95240945,-2.8000267,1.060135,1.781569
129,0.9506246,-2.7070696,1.0118763,1.7995869
130,0.92923445,-2.2354934,1.1901459,1.7082067
131,1.3398689,-2.129387,1.0444819,1.7550849
132,-0.2625886,-2.5937507,1.1440493,1.7540288
133,1.4181277,-2.802178,1.184232,1.691811
134,0.4816229,-2.877596,1.1259861,1.7734385
135,-0.24569893,-2.5624838,1.090377,1.7831947
136,0.69555295,-2.247245,1.0417255,1.7971818
137,1.3103722,-2.2940168,1.1345128,1.7406092
138,1.1611029,-3.2783422,1.1575541,1.7634457
139,1.11853,-2.3350399,1.1086007,1.7335031
140,0.43591216,-2.679176,1.0880421,1.7715986
141,2.0781407,-1.9884061,1.1502132,1.7562357
142,0.97818905,-2.3203464,1.0958152,1.7726251
143,1.1117592,-2.1891594,1.081624,1.7683613
144,0.8349069,-2.0972595,0.9323399,1.8400211
145,2.0465262,-3.0481987,1.1401213,1.7441368
146,0.08995044,-2.487955,1.0943861,1.7740973
147,0.748873,-2.8974423,1.1208675,1.7373143
148,0.35998675,-3.3275425,1.1649557,1.7318436
149,0.94048685,-2.829903,0.95516175,1.8064818
150,1.7235806,-2.4072585,1.0749075,1.758678
151,1.1409284,-1.9539409,1.0298784,1.795383
152,0.8693024,-1.96661,1.0788354,1.748899
153,1.8146794,-2.740915,1.0104877,1.8022891
154,0.45838204,-2.0084856,1.1054406,1.7621014
155,1.6108633,-2.5624413,1.0084293,1.8197789
156,0.93448615,-2.347057,1.0030494,1.7812883
157,1.2621704,-1.9334186,1.2524788,1.7071404
158,-0.036502853,-2.0306437,1.0019484,1.828597
159,0.6917921,-2.3296447,1.103845,1.7482919
160,0.5498307,-2.6063247,1.1522949,1.7055529
161,0.85398555,-2.5275798,1.0182847,1.7887233
162,1.6250321,-2.6033294,1.1216505,1.7542259
163,0.30005607,-2.5109658,1.2401536,1.686741
164,0.5995176,-2.183337,0.96981955,1.8243132
165,1.4232699,-3.0359294,1.0681636,1.803211
166,0.64742637,-2.5794055,1.025106,1.7784758
167,1.1640352,-2.992549,0.94090164,1.8436757
168,0.9437043,-2.9847696,1.094482,1.7357434
169,0.83097243,-2.4582443,1.2019243,1.7015332
170,1.001881,-2.3536615,1.0401907,1.816612
171,0.80586416,-2.3364558,1.0220978,1.7912507
172,0.19065803,-2.2489908,1.1061085,1.7828424
173,1.0514225,-1.9261519,1.1932683,1.7545195
174,0.70384365,-2.369584,1.0427893,1.7792016
175,0.13355803,-2.6273785,1.1537274,1.7803164
176,0.35647646,-3.1490788,1.0913296,1.7469392
177,0.38021183,-1.7703373,1.1876793,1.6959281
178,1.3080454,-3.0001833,1.0880721,1.7511766
179,0.49449402,-2.619794,1.1378497,1.724728
180,2.0365593,-2.2895653,1.0882905,1.7789913
181,1.1070127,-1.8474053,1.1093313,1.7576247
182,1.0809017,-2.5199914,1.175234,1.7310736
183,0.60674477,-2.1827052,1.125251,1.7661552
184,1.0353522,-1.9059758,0.96330327,1.820799
185,0.20085031,-2.0087876,1.1214892,1.7749524
186,1.2175407,-2.9941251,1.1700711,1.7344712
187,1.9689144,-1.3855202,1.1602662,1.7481627
188,0.74028397,-2.8739138,1.1959794,1.6751071
189,0.82833314,-2.8351378,1.2695074,1.6661749
190,0.8610322,-2.6705143,1.0980237,1.7462547
191,1.2187827,-2.5633585,0.8872686,1.8570558
192,1.3112926,-2.2879574,0.9959645,1.8236567
193,0.18255074,-2.4612737,1.0191654,1.7988713
194,0.87476486,-2.6664326,1.1841819,1.7101557
195,1.0321058,-2.488619,1.0915394,1.76486
196,1.1876435,-2.2078621,1.0049561,1.7727652
197,1.2291124,-2.789226,1.175888,1.720956
198,1.1843135,-2.34494,1.230555,1.7107142
199,0.4399051,-1.9780766,0.94964874,1.851731
200,0.38993415,-2.9482872,1.1082968,1.7716482
201,0.38661712,-2.4709313,1.1520698,1.730272
202,0.84810114,-2.2555988,1.0426108,1.797965
203,0.27541646,-1.9631819,1.1564401,1.7140282
204,1.0342679,-2.1052334,1.1192365,1.7580966
205,1.0682727,-2.4433286,1.1298512,1.7271763
206,0.70331424,-2.5326183,1.0200709,1.7869356
207,0.3274065,-2.044414,1.1781878,1.671147
208,1.1526685,-2.2935896,1.0866102,1.7620592
209,0.54675436,-2.2312016,1.1755933,1.7168802
210,0.29736438,-2.5919378,1.1353371,1.7685542
211,1.7936927,-2.4535823,1.0965986,1.7782695
212,1.1020714,-2.9281363,1.0891823,1.774235
213,1.1353197,-2.512454,1.0845507,1.7617728
214,-0.06133344,-2.4624248,1.1056522,1.7413417
215,0.8524193,-2.5807884,1.1869588,1.7061985
216,1.0853367,-3.220873,1.0220563,1.7980659
217,0.6780449,-3.7098227,1.14829,1.718349
218,1.194113,-2.4035082,0.99785376,1.8190336
219,1.1061898,-2.9156966,0.98908854,1.8198597
220,0.687161,-2.3880367,1.2319515,1.697263
221,1.3699796,-2.5536132,1.1609352,1.7207668
222,2.0516593,-2.4799678,1.1600298,1.7228667
223,0.9216684,-1.9442056,1.1675359,1.7348481
224,0.49429423,-2.3723154,0.9459876,1.8252345
225,0.8168924,-2.9689443,1.1026164,1.7328755
226,0.6552018,-2.094474,0.89903396,1.8688347
227,0.38492352,-2.4808238,1.1861936,1.7362226
228,0.8105386,-2.292333,1.1640313,1.7120702
229,1.2828116,-2.0490825,0.93229836,1.7958105
230,1.0352794,-2.0594044,1.0405861,1.796812
231,-0.21962239,-2.0079973,1.2201234,1.7067473
232,0.38665956,-2.5557754,1.1443895,1.7276295
233,0.8520795,-2.7139456,1.0748018,1.7731493
234,0.7828449,-2.0505524,0.97031814,1.843617
235,0.7038441,-1.7671882,1.0777156,1.7820588
236,1.0493691,-2.6335404,1.1684937,1.7280686
237,2.4370737,-1.8577412,1.0365994,1.8084342
238,1.1956694,-2.6323624,1.1287632,1.7372229
239,1.2238047,-2.3504937,1.0622575,1.7782427
240,0.83335036,-2.7596326,1.1008589,1.7740866
241,0.8316252,-1.9518939,1.121582,1.7469289
242,1.1485175,-2.6724708,1.1345018,1.7657934
243,1.3920149,-2.1084156,1.0792128,1.7741519
244,0.8441783,-1.9222227,1.1143146,1.7423583
245,1.0557832,-2.9777923,1.1545823,1.7060249
246,1.2356225,-2.1343668,1.0405861,1.7856152
247,0.26462278,-1.9732518,0.9999961,1.813586
248,0.4700179,-2.409416,1.1014695,1.784475
249,0.6509973,-2.1171265,1.0626831,1.8122364
250,0.90484285,-2.6939468,1.0447919,1.7996496
251,0.7634531,-2.1213336,1.0212383,1.8318139
252,0.86037874,-2.0667202,1.1754363,1.7412878
253,0.044628147,-2.2818696,1.0684958,1.7773983
254,0.67308575,-2.2869878,1.143882,1.7545412
255,0.8334538,-2.4598634,1.1086328,1.7655631
256,0.068546034,-2.1766253,1.0525243,1.8040679
257,0.5480661,-2.5701623,1.072592,1.7353748
258,0.41899508,-2.3577318,0.9521943,1.8233126
259,1.37394,-1.5782596,1.0923698,1.7883763
260,1.6953045,-2.760216,1.0097696,1.8015848
261,1.1234878,-2.0767434,1.1142327,1.7644335
262,1.0090646,-3.2178044,1.1401148,1.7401645
263,0.076252714,-2.2216003,1.1161968,1.7586621
264,0.80722225,-2.7511864,1.0956436,1.7698001
265,1.5997266,-1.885944,1.1249094,1.7498466
266,0.85407156,-2.589607,1.2443733,1.6843272
267,0.19479485,-2.070178,1.1008455,1.7646362
268,0.94406503,-2.7939098,1.0806409,1.7638541
269,1.9925658,-2.407628,1.1205658,1.7550989
270,0.9683733,-2.431911,1.096851,1.7495214
271,1.6379366,-2.3706934,1.0846559,1.7722081
272,0.26240712,-2.872347,1.063845,1.7675991
273,1.2362273,-2.8027,1.033634,1.8101768
274,1.3466269,-2.0836668,1.1641389,1.7361233
275,1.4063613,-2.3207064,1.1153926,1.7129394
276,0.80867714,-2.8266985,1.0628362,1.7703276
277,0.7331196,-3.1486266,1.1512035,1.7405998
278,0.30171,-2.2061076,1.1788545,1.7028266
279,0.22435562,-2.722482,1.1731167,1.7187833
280,0.96749145,-4.0375714,1.1891726,1.682585
281,1.2796835,-3.4892097,1.1033425,1.7655444
282,0.90324336,-2.4653137,1.1267784,1.7422087
283,0.92452866,-2.230066,1.097985,1.7670912
284,0.4403096,-2.7031353,1.0223163,1.7904496
285,0.6653425,-2.3574312,1.1589459,1.7083895
286,0.20943023,-2.4335718,1.145241,1.7273381
287,0.7966283,-2.6568,1.0720654,1.7384977
288,1.2168539,-2.5201275,0.9757515,1.7959652
289,1.5073577,-3.2141266,1.1336075,1.7839779
290,1.1205564,-2.1245253,1.1791822,1.684136
291,0.6023598,-3.0352676,1.0561352,1.7503691
292,1.7211237,-2.431003,1.1190554,1.7578019
293,2.0763545,-2.2506902,1.1082611,1.7431145
294,0.38259733,-2.429868,1.0985751,1.7696549
295,1.1706223,-2.6478298,1.0815595,1.7543538
296,0.09728305,-2.332079,1.1016126,1.756334
297,1.4487618,-3.2735982,1.1049833,1.7602308
298,1.5027806,-3.0427103,1.0519621,1.8163803
299,1.0284654,-2.5830047,1.1368868,1.7347829
300,0.366784,-1.7376449,1.1111215,1.7815516
301,0.1093766,-1.8378373,1.0869454,1.7544405
302,0.45307586,-3.0690596,1.0027952,1.7861044
303,0.25649,-2.3602164,1.0869724,1.74956
304,0.8316819,-2.5344572,1.1209639,1.7371796
305,1.0502956,-2.697811,1.1313248,1.7938559
306,0.73614866,-2.6200602,1.1876688,1.6992931
307,1.136151,-1.9469786,1.0297856,1.7910504
308,1.4323323,-2.7190135,1.052572,1.8081412
309,0.84246415,-2.427021,0.99828,1.7832416
310,1.6941729,-2.9456577,1.1129701,1.7309546
311,0.9924272,-2.6080036,1.1206354,1.7915016
312,1.1535598,-2.6721172,1.0615216,1.7808551
313,0.29465437,-2.5556986,1.1190565,1.77232
314,1.4708261,-2.6593776,0.93515396,1.8698003
315,0.20110404,-2.1803532,1.0313547,1.7957782
316,-0.013778758,-2.301488,0.98047334,1.8423859
317,0.73720497,-3.2442346,1.0764239,1.7792563
318,2.2026312,-2.563487,1.1404696,1.7334108
319,1.1162391,-2.7523093,1.1308576,1.7447866
320,0.5616074,-2.7782907,1.063567,1.7531856
321,1.277682,-2.290821,1.1390911,1.7525375
322,2.049078,-1.977892,1.212095,1.6977633
323,0.6967118,-2.3550053,1.2348856,1.6564132
324,0.15340468,-1.9914813,1.0981157,1.7654291
325,1.2522091,-1.9574442,1.0953794,1.7676504
326,1.0980315,-2.7655194,1.0547267,1.7821797
327,0.5029762,-2.2109115,1.1212652,1.7826836
328,0.82386327,-3.390988,1.1218536,1.7549508
329,0.836913,-2.4862137,1.1411976,1.718504
330,0.3784282,-2.7179472,1.0729055,1.7381593
331,0.83752096,-2.5983942,1.169882,1.7346568
332,1.3067482,-2.5575476,1.1094621,1.7891872
333,0.120742045,-2.0910277,1.0931064,1.8048501
334,0.54268473,-2.6009333,1.0000488,1.8178043
335,0.6968344,-2.8479044,1.0459031,1.8230482
336,0.96896595,-2.6666887,1.0801257,1.7989987
337,1.400724,-2.2430851,1.0696394,1.7852565
338,1.1224128,-2.2011847,0.9304503,1.8301926
339,0.38670796,-2.46022,1.0928496,1.7655685
340,0.43983123,-2.6190238,0.86850697,1.8602062
341,0.43647426,-2.6245425,1.0865662,1.768569
342,1.0059836,-1.9354763,1.1914526,1.6686527
343,1.3729161,-3.191034,1.0294918,1.7720064
344,1.7169578,-2.006556,1.0540377,1.7713958
345,0.8006281,-2.5618858,1.081898,1.7883699
346,1.3143904,-2.4148514,1.146297,1.7404273
347,0.5851742,-2.2897406,1.0282295,1.8102831
348,0.662057,-3.0600495,0.983624,1.8145248
349,1.4492162,-2.3734322,1.1986135,1.7041875
350,1.4963896,-2.2501652,1.1807797,1.7500118
351,0.19643609,-1.7762482,1.2182844,1.653364
352,0.7030698,-2.9652522,1.0085495,1.8273709
353,0.52819556,-2.383009,1.2443933,1.6733826
354,0.89570785,-2.3104897,1.0906875,1.7569969
355,0.9066159,-2.5616114,1.2750146,1.6834472
356,0.83823454,-2.666166,1.0641676,1.7825562
357,1.5355715,-2.1644635,0.9848785,1.8074502
358,1.7096069,-1.8986323,1.1290125,1.7186542
359,1.1989968,-2.2974274,1.005532,1.8187947
360,1.0420568,-2.3007271,1.1445899,1.7188352
361,0.95894265,-2.054164,1.1178858,1.7408209
362,0.9546375,-2.145427,1.1564648,1.7447909
363,1.0862836,-2.2773364,0.84675765,1.9083647
364,1.2572436,-2.1852617,1.1071088,1.7417496
365,0.9127386,-2.364165,1.0269668,1.8168728
366,1.0138571,-2.6904778,1.1433223,1.7571167
367,1.1309096,-2.5984058,1.1212338,1.765158
368,0.89128774,-2.9310446,1.044663,1.8015804
369,0.913711,-1.8581343,1.0764621,1.7532223
370,1.8886737,-2.3758433,1.1413158,1.7511225
371,0.31008813,-2.2925224,1.1414398,1.7638015
372,0.31206772,-2.3605816,1.1055748,1.7283901
373,0.72534364,-1.9071481,1.0074362,1.8254837
374,1.3007041,-2.6571116,1.0616878,1.7793413
375,0.7755561,-2.7637243,1.169985,1.7260816
376,0.7983525,-1.4420359,1.1273845,1.7530448
377,1.2284234,-2.9296215,1.0089684,1.8089466
378,1.6709813,-1.8723419,1.1268288,1.7297851
379,-0.18812616,-1.9983546,1.0505563,1.7506664
380,1.8121399,-2.2924292,1.1265141,1.7225395
381,1.1593218,-2.6357877,1.1249545,1.7490642
382,1.3758918,-2.533756,1.1500216,1.7108606
383,1.557248,-1.3747289,1.1656564,1.7321665
384,0.18356399,-2.11543,1.0133656,1.790537
385,0.6951431,-2.6540408,1.141042,1.754647
386,0.92988545,-1.6373168,1.0965554,1.7491093
387,0.7476142,-2.3526173,1.1738262,1.7232777
388,1.0590605,-2.027897,1.0796356,1.7688048
389,0.42265767,-2.266944,1.0859407,1.789371
390,0.84602237,-3.0736253,1.0378044,1.7693032
391,1.1514266,-2.1566126,1.0298934,1.8207058
392,0.96438193,-2.1116965,0.98157924,1.8437346
393,-0.005917178,-2.7917588,1.0865545,1.7730174
394,0.960136,-3.1686945,1.1325295,1.7495308
395,0.95447403,-2.7432187,0.8997269,1.8425204
396,0.97742176,-2.5044463,1.0557487,1.7612611
397,1.2498474,-3.1226532,1.0067896,1.7741106
398,0.88811827,-1.8515059,1.1704415,1.6982261
399,1.7332022,-1.2989018,1.0155123,1.8244423
400,1.5003464,-2.0863104,1.1325346,1.7371658
401,0.11317977,-2.7785437,1.17054,1.72915
402,0.35401222,-2.397102,1.0321131,1.7943782
403,0.6446581,-2.4316704,1.1154822,1.7626617
404,0.9638924,-2.7027607,1.1465507,1.7580165
405,0.5250226,-2.8321793,1.1578017,1.7432864
406,0.708525,-3.8310778,1.1495829,1.7371757
407,0.25401667,-2.3583906,0.9976073,1.8166088
408,0.92217743,-2.1410956,1.0850098,1.7452666
409,0.12807047,-2.1835294,1.0850579,1.7877426
410,0.10962327,-2.2831464,1.197321,1.720452
411,0.71397966,-2.080203,1.1967812,1.7141875
412,0.4492102,-2.925833,1.1653721,1.7262915
413,0.47791505,-1.6596532,1.1281396,1.7708071
414,0.13541211,-1.7308127,1.2066036,1.6968733
415,1.1122396,-2.319903,1.0276698,1.7921599
416,0.6390064,-2.4444396,1.1064084,1.749782
417,1.0735357,-3.1733706,1.0441298,1.8377904
418,0.6389036,-2.9392464,1.174075,1.6945956
419,1.0784361,-3.183985,1.0777825,1.7787565
420,0.8147643,-2.247607,1.0097507,1.7838085
421,1.4690067,-3.0206304,1.1051624,1.704622
422,0.8409179,-2.4681463,1.1010039,1.7669973
423,0.94081974,-2.3429737,1.0677415,1.7760457
424,0.21285754,-2.3040364,1.0514519,1.811427
425,0.060889352,-2.7358246,1.1627984,1.7264562
426,0.8211699,-2.6099079,1.0284642,1.7917566
427,0.46899536,-1.9968925,1.1397809,1.7566485
428,1.1535968,-2.164446,0.99081683,1.8296494
429,1.5447229,-2.3390355,1.0881915,1.7532325
430,0.75881565,-2.4622488,1.0948976,1.7542683
431,0.908129,-2.69967,1.1852237,1.684537
432,0.60756546,-2.722836,1.1968857,1.7017279
433,0.22426967,-2.5009353,1.1617851,1.7044841
434,0.54417783,-2.2219055,1.1327239,1.7284819
435,1.1038659,-3.1576,1.2146719,1.6763662
436,0.23032388,-2.6526186,1.0506539,1.777596
437,0.7440579,-2.239762,1.1065234,1.7646258
438,0.2494855,-3.3052819,1.1131041,1.7676501
439,0.96947676,-2.162254,1.0039165,1.7836045
440,1.4957671,-3.2170482,1.0819676,1.7849667
441,1.5586654,-1.9585041,0.90490407,1.8536569
442,0.4940303,-2.3781574,0.99125916,1.8153124
443,1.2261925,-2.890064,1.016881,1.7918502
444,0.6722162,-2.567058,1.0766935,1.7389815
445,1.2091044,-2.467786,1.1553488,1.7175914
446,0.22180791,-2.4796467,1.0022814,1.8072585
447,1.4244897,-2.1042483,1.0114354,1.8164532
448,0.04111042,-2.504605,1.1287576,1.735168
449,1.0877925,-2.353086,1.0369557,1.785234
450,0.6736742,-2.252007,1.0944908,1.7847722
451,1.2039573,-3.2356427,0.8977196,1.8480861
452,0.6732924,-2.4855485,0.97635454,1.8438617
453,0.13625336,-2.517119,1.1968316,1.7109469
454,0.9644407,-2.5336761,1.1135906,1.7760628
455,1.5367092,-2.9882355,1.1431943,1.7110778
456,0.47508886,-2.2090788,1.1357756,1.7434748
457,0.4787777,-2.2423074,1.1113029,1.7534955
458,0.5916291,-2.3197045,0.99471676,1.8419682
459,0.6174346,-1.7122923,1.1161077,1.7496295
460,0.21239978,-2.1984262,1.124302,1.7627728
461,0.9590894,-1.88918,1.1154844,1.7461922
462,2.2259715,-2.778536,1.0379337,1.7641433
463,1.0549048,-2.0748532,1.1009684,1.7938157
464,1.4422828,-2.4284604,1.1173687,1.7663068
465,0.91516435,-2.7451558,1.0750796,1.7498457
466,1.7671053,-2.6889014,0.97441095,1.8043067
467,1.105324,-3.2903683,1.0424365,1.7662735
468,0.72511554,-2.2715178,1.0897768,1.7503006
469,0.7596836,-2.485653,1.0859793,1.7593553
470,-0.17801125,-2.1415343,0.9535359,1.8406552
471,1.3457888,-1.851304,0.898825,1.8722577
472,0.32054183,-2.3721478,0.95564365,1.7816403
473,0.95771664,-3.026198,1.0691261,1.7764918
474,0.9902809,-2.7717273,1.1036137,1.7742443
475,1.7730962,-2.5687504,1.0525923,1.7875211
476,1.3566487,-3.240535,1.0680717,1.7792504
477,0.8457167,-2.5832431,0.9997238,1.7977496
478,0.08267247,-2.5522966,1.0539422,1.7970872
479,1.071171,-2.0185778,1.0898944,1.7719578
480,1.4223257,-2.4427643,1.0688454,1.7717426
481,0.93945116,-2.4423547,1.1476648,1.7033678
482,0.90194774,-2.9034019,1.0906292,1.75285
483,1.2029649,-1.6637601,1.2227101,1.6931179
484,2.2905042,-2.3089507,0.9441963,1.8481107
485,1.6582354,-1.9113117,1.167717,1.733654
486,-0.285211,-2.6939056,1.1733663,1.7539936
487,0.47464123,-2.4288251,1.0602189,1.7561265
488,2.0070517,-2.1124234,1.0115234,1.8121401
489,1.7659162,-2.474224,1.159084,1.7371025
490,-0.0053317347,-2.5919662,0.9660495,1.8262037
491,0.7443184,-2.6779737,1.1982609,1.6879783
492,1.2897415,-2.0884728,1.088501,1.7688235
493,0.6589647,-2.410907,1.0702245,1.7563314
494,0.66194236,-2.6199436,1.1034554,1.7440089
495,0.65945715,-2.4783683,1.1587411,1.67856
496,0.7894622,-2.6248112,1.1079925,1.7757586
497,-0.004598282,-2.4208307,0.9877021,1.8350792
498,1.8243182,-2.3213875,1.0662339,1.8055573
499,1.111895,-4.115587,1.1187547,1.7123595
500,1.7407148,-2.0746295,0.9947836,1.8339134
501,0.46317616,-2.172563,1.1494654,1.7306161
502,0.97985226,-2.0841134,1.1301603,1.7479584
503,1.0737637,-3.2337248,1.1564387,1.7283957
504,0.59796923,-2.5643344,1.1235938,1.769628
505,1.67241,-2.0056193,1.0821357,1.772917
506,1.4715412,-1.6782808,1.0489225,1.788424
507,0.626224,-2.3077254,1.1800531,1.70346
508,1.5054264,-2.1800165,1.1008499,1.78314
509,0.14341694,-2.4029524,1.1073374,1.7548995
510,0.45314598,-2.4764774,1.0663149,1.7720529
511,1.476307,-2.9592776,1.3444642,1.5965528
512,1.68972,-2.05125,1.1929244,1.703952
513,0.7840918,-2.5201032,1.1796979,1.7159171
514,0.82932717,-2.2859063,1.0630358,1.7949802
515,0.85478866,-1.8215276,1.2327611,1.6690928
516,0.22462848,-2.5222824,1.1114411,1.7391976
517,0.71796507,-2.452937,1.1433681,1.7194034
518,0.12614553,-2.1130092,1.080631,1.8160294
519,0.418878,-3.2713675,1.0835195,1.7504152
520,0.7427412,-1.7613443,0.9892934,1.806712
521,1.1842743,-2.7962668,1.0788084,1.7613739
522,-0.06519204,-2.4815269,1.1809406,1.6943138
523,1.15566,-1.9378612,1.1998307,1.6871976
524,0.77358186,-2.1034448,1.0587742,1.7935278
525,1.1878589,-2.806378,1.0979074,1.7717589
526,1.0213071,-2.377113,1.1206114,1.7413049
527,0.06350519,-1.7465379,1.0494432,1.7996998
