,0,1,2,3
168,5.0480547,-0.20646459,0.25584266,1.6449325
169,4.9816523,0.6199486,-0.4850978,0.52452916
170,5.116779,0.67704713,1.2981005,2.8606703
171,5.0143476,-0.37369585,-0.09965258,1.9338222
172,5.0963182,0.43042767,-0.1497239,0.3793602
173,5.011522,0.038886134,0.30818173,1.1470379
174,5.17345,0.48385817,0.462674,0.57192713
175,4.9736757,-0.072715275,-0.43820718,1.9867678
176,4.8219414,-0.027619066,-0.14185344,1.57208
177,4.7906694,0.37842935,-0.17276633,0.88052744
178,5.085142,0.38074574,1.781934,2.616593
179,5.152819,0.2672716,0.9522241,2.4198937
180,4.9996495,0.014412381,0.4518735,1.6425896
181,4.8966966,0.44508144,-0.10773695,0.44612
182,5.005025,0.55981714,-0.14666252,0.33992538
183,5.2520866,0.7297421,0.83418125,-0.04265464
184,5.2343535,0.46920815,0.51417804,-0.78936726
185,5.0706377,-0.24068409,-0.5763478,1.4376915
186,4.899974,0.114972,0.09354558,1.9336683
187,5.082684,0.1286958,-0.45678264,1.2774066
188,4.8591585,0.6828174,0.000114243565,-0.35213274
189,5.1969814,0.057749905,0.55633396,0.2127617
190,5.173015,0.675428,0.35355067,-0.7422399
191,5.0197845,0.23220235,1.2138183,2.0253599
192,5.0231166,0.26302347,-0.11140581,1.177922
193,5.032548,-0.036718275,-0.7927662,1.0967155
194,4.8995976,0.19832766,-0.10466072,0.24034414
195,5.14442,0.02913892,0.1964218,3.4330347
196,5.1441298,0.8122624,1.4140023,-2.6719735
197,5.0581336,0.8031639,0.5398019,-0.42783484
198,5.1466346,0.15557803,-0.025219757,0.3692214
199,5.1128135,0.6823914,1.2910544,0.8398787
200,5.237472,0.17201556,-0.22840032,1.114298
201,5.016727,0.4604287,-0.42305762,0.5967666
202,4.888439,0.21545447,0.4855328,0.871983
203,4.8178287,-0.27539843,0.22117147,2.8734703
204,5.1935115,0.6140326,0.570465,-0.23544146
205,5.14985,0.70965606,0.10418065,-0.78685915
206,4.995978,0.42139682,0.56581587,1.0995449
207,5.101163,0.7790116,-0.591088,0.10411082
208,5.1068172,0.36593893,1.029955,0.956084
209,5.1603236,0.07565908,0.3155369,1.2877257
210,5.061712,0.6620323,0.8249104,0.45357078
211,5.248443,-0.02907437,-0.01784388,0.66498125
212,4.955514,0.6046479,-0.54658675,-0.46208927
213,5.151067,-0.1649507,0.39151263,1.7477243
214,5.017185,-0.45405072,0.12732638,2.2060893
215,5.1435905,0.33998078,0.82360667,0.73730695
216,4.9000916,0.5447613,0.84464663,0.32713723
217,4.7188344,0.8156019,-0.30831343,-0.42958847
218,4.879817,0.78979427,0.33096814,0.08902946
219,4.963128,0.041843817,1.1111284,2.656056
220,5.092856,0.5752417,-0.35666576,-0.22964345
221,5.0296435,-0.086019956,0.04717635,2.0577636
222,4.8462515,-0.23646356,0.49153897,3.0567293
223,5.2183876,0.48464927,0.89724,0.33034632
224,5.137271,0.7853574,1.5991892,1.5716146
225,5.1261225,0.9269121,-0.12935872,-0.82737565
226,5.2527566,0.62598115,0.5183536,1.0527831
227,5.1499653,1.2207799,0.1969156,-1.5441183
228,5.0944133,-0.03837954,0.2199731,1.85205
229,4.879972,1.5041677,-0.1462128,-1.3273364
230,5.0997415,0.33347046,0.6560274,-0.78535527
231,5.1693335,0.8164765,0.19457424,-1.6708194
232,5.053746,0.19922115,0.9740103,5.577821
233,4.987563,0.36048922,0.21937889,0.7002265
234,4.970156,-0.11426918,-0.27165917,2.4368498
235,4.982643,0.42394176,0.21745254,0.8864256
236,5.2244024,0.40875748,1.139308,3.9926605
237,5.1102686,0.34454933,1.6567355,4.0460253
238,5.084673,0.16471276,0.44917855,1.637919
239,5.006752,0.5016349,0.5498963,1.0882193
240,5.1659245,0.43596998,0.99011064,0.63121575
241,4.935127,0.17091593,0.09751719,1.6254921
242,4.972073,0.16108274,0.17231926,1.8654125
243,5.11463,0.031116337,0.5220644,1.7780449
244,4.9007363,0.6891919,0.7198164,0.97121084
245,4.9391494,0.2823738,0.022105236,1.6409527
246,5.165355,-0.20025271,0.31445995,2.4526043
247,4.848521,0.7791228,0.8300443,0.5319685
248,4.953042,0.32929185,0.71824324,0.76982844
249,5.1539607,-0.043281224,0.14873418,3.2172296
250,4.9629574,-0.33125642,0.5742087,2.9391472
251,5.0760407,0.28999618,0.7363844,1.0786341
252,4.9464593,-0.12001659,-0.32255948,1.8669097
253,4.985197,1.0163338,-0.051829062,-1.4378139
254,5.0303884,0.36060813,0.19071253,0.39897943
255,5.299759,0.22763193,0.14191552,0.5404216
256,5.1843443,0.7152085,0.07651832,-0.5771881
257,5.1658444,0.4888523,0.30259237,-0.021307228
258,5.0692706,0.1597639,1.0092331,1.437143
259,5.2556252,0.85311985,1.2226512,1.2093471
260,5.210489,0.6070239,1.2722597,0.48931843
261,5.1574616,0.16467863,-0.029200796,0.9430757
262,5.0165243,0.22092423,-0.8891129,0.91315854
263,5.090376,0.53112733,0.112601385,-0.5975446
264,5.191459,0.5839411,0.44887477,-0.17613335
265,5.1008244,-0.021533277,0.5061647,2.4521496
266,4.937395,0.42619842,-0.5556897,1.075696
267,4.8922925,0.8300691,-0.33223704,-0.30416024
268,5.246587,-0.3233255,-0.061501365,2.5757651
269,5.075761,-0.60769844,0.51588696,2.0077686
270,5.0397687,0.435766,0.34782866,0.7933505
271,5.14056,-0.67186826,0.07746601,2.9813936
272,5.160757,-0.099860765,-0.53033537,0.94533616
273,4.9617295,0.3474947,0.9389546,2.1527438
274,4.9843903,0.17413858,0.16795754,0.49424848
275,4.96387,0.08001417,0.15007082,0.7830483
276,5.0153995,0.7997886,0.2913453,-0.011034286
277,4.814256,0.8169786,-0.15217422,-0.31331623
278,4.9881186,-0.027086325,0.20413302,2.399349
279,5.013714,-0.06408769,0.50537187,2.5976574
280,4.727178,0.50811005,0.97054017,1.3959454
281,4.850971,0.21494183,-0.10724576,1.4815696
282,5.0680113,0.42397502,0.13169621,1.1077394
283,5.1119266,-0.1472855,-0.022626692,3.6481426
284,4.980632,0.23010342,-0.37212598,1.219841
285,5.0674644,0.4852857,0.3122235,-0.1270902
286,5.02094,0.8062928,0.5598123,-0.50164205
287,5.0073934,0.5820121,0.43687177,-1.239513
288,4.958225,0.970141,0.9349513,-0.24233459
289,5.367092,0.58549607,0.7888208,0.95714056
290,5.036325,-0.48217985,-0.4284771,5.440254
291,4.981863,0.55931246,0.45249918,0.032064304
292,5.051116,-0.07787883,0.22636887,1.2105057
293,5.1032057,-0.18339187,0.36502755,4.5014715
294,5.025747,0.83028144,0.71616226,-0.65803504
295,5.1250353,0.4150382,0.61468095,1.5540977
296,5.150699,1.0996307,0.46737474,-0.46541327
297,4.9790144,0.3779724,-0.27449465,0.3255656
298,5.0398884,0.37911773,0.7471597,1.3268685
299,5.236796,0.64282453,0.6496735,0.51166224
300,4.8241544,-0.33419448,-0.054186948,1.6913085
301,4.8558183,0.023097498,0.19212511,1.6841278
302,4.9724536,0.9754796,1.6021276,-0.03699745
303,4.9252825,0.79411685,2.100382,0.76006436
304,5.1730423,0.5410342,0.64628965,0.43102348
305,5.2265344,0.24858502,0.09634692,0.46049276
306,5.1572647,0.46785057,0.4287438,0.33064175
307,4.8026805,0.598586,-0.13438419,-0.05278732
308,5.055553,0.540354,-0.4878088,-0.41468403
309,5.1139455,0.6674272,1.5977935,0.844541
310,5.11819,0.6190336,0.88296914,0.2881535
311,5.000087,0.77154475,2.0156705,0.6314264
312,5.1266723,-0.036354035,0.9757897,1.9603595
313,5.0028343,0.49242592,0.39008343,0.5438664
314,5.012347,0.3835026,0.7160107,3.3270628
315,5.417201,-0.043015704,1.0258697,2.8950007
316,5.0572085,-0.19724856,0.036536776,0.87422395
317,5.076475,0.32158348,0.40657803,1.2063674
318,4.9767995,-0.057536066,1.0536731,2.326268
319,4.8599253,0.40015858,0.05511322,0.25550032
320,5.1991534,0.5681171,0.26906222,-0.11944728
321,5.0864067,0.20286162,0.57363623,1.9666901
322,5.1698,0.329404,0.08671053,3.187179
323,5.0616384,1.0452062,-0.562942,-1.2415518
324,5.146369,-0.35044172,0.32400855,7.754701
325,5.083016,0.34899217,0.6083098,0.96298325
326,5.1081367,0.37223524,-0.22782789,0.64526004
327,4.9805884,-0.08973475,-0.49288478,1.4206394
328,5.1406155,0.4689956,0.3096564,0.39477175
329,4.987224,-0.035436768,0.5065917,1.1800858
330,4.922892,0.754826,1.0186598,-0.7798409
331,5.1539655,0.39191198,1.030917,2.9648705
332,4.936547,0.58877903,0.6975213,1.4779358
333,5.190623,0.78908587,1.1350669,0.12781942
334,5.138586,-0.19694802,0.025959024,1.6845429
335,4.751004,0.21674202,0.6922398,2.6650426
336,4.9305773,0.23136094,0.52236253,1.9627157
337,4.873412,-0.27188322,0.30734017,4.3239
338,5.1334295,0.54520315,1.2796918,0.7706713
339,5.0749946,0.4111358,0.2318368,-0.28512216
340,4.931083,-0.76111245,-0.14896208,2.8965294
341,5.104106,0.7184616,0.71808064,-0.21735328
342,5.1715546,0.4168554,0.09879416,-0.36867002
343,4.849023,-0.37279117,0.043314666,2.3928943
344,5.2810183,-0.45019746,-0.060835183,3.370096
345,5.214011,0.0900913,0.2923383,0.9337675
346,5.121079,0.48606172,0.12520818,0.51682246
347,4.991504,0.7574052,0.5242422,0.3448972
348,4.9930105,0.07990598,0.5765028,1.0885148
349,4.988255,-0.04419457,0.4273357,1.8124019
350,4.795501,0.31771672,-0.19412485,0.98981214
351,5.2460837,1.0723191,0.0075597162,-2.7506962
352,4.9992948,0.49617052,1.1600721,2.1024702
353,5.0685115,0.96196777,-0.5643367,-0.40261963
354,5.023548,0.24294388,0.018544702,1.0567173
355,5.13606,0.7249422,0.10657857,-0.28626746
356,4.981389,0.49076873,0.36039278,0.93318367
357,5.0529976,0.042585824,-0.9342126,1.0503905
358,5.056907,0.25379288,-0.19529665,1.0390375
359,5.368431,0.45588464,1.613381,0.8754302
360,5.003228,0.38783497,0.583296,-0.30896053
361,5.2033157,0.5093744,-0.009227297,0.35759357
362,5.2662506,0.47808397,1.1950513,0.0077322307
363,5.119208,0.4297717,1.4266605,1.1531547
364,5.0809813,0.3767524,0.62068224,1.783422
365,5.148629,0.807102,1.7084976,2.6797593
366,5.2441235,0.43401793,0.31835034,0.30753094
367,5.088627,-0.1392103,-0.31159964,1.0337985
368,4.9807034,0.24243966,0.22663254,1.8086108
369,5.165634,0.2942306,0.16961773,0.3457619
370,5.0457025,0.12289608,-0.2745922,1.6201786
371,4.882995,0.5136879,-0.20106983,1.0024014
372,5.060961,-0.5646438,-0.20421432,3.3796115
373,5.117166,0.06326138,0.97100186,2.7477176
374,5.0773764,0.17822532,0.2821603,1.264253
375,5.0884566,-0.12478794,0.74578476,1.4628233
376,5.352729,0.5973219,0.83044994,0.30468482
377,5.1961293,0.11675955,-0.06623362,1.003501
378,5.1680546,0.492395,0.99972516,-0.33818057
379,5.0046964,1.081149,0.9149919,-2.7188776
380,5.1112022,-0.68524116,-0.37512338,3.7121935
381,5.2228646,0.20787264,0.45643306,0.7176505
382,4.984983,0.47836542,1.4985857,0.6577008
383,5.0571895,0.13323091,0.7038595,2.6344016
384,5.0885706,-0.19944169,-0.22585759,1.3841401
385,4.994721,0.44689614,0.5146765,0.7613267
386,5.293763,0.4627578,0.4087018,0.8338267
387,5.0182323,0.63524914,0.42398393,0.48739648
388,5.1465526,0.9591029,-0.4008775,-0.8100254
389,5.1465926,0.60438204,0.22295801,-0.2451302
390,4.913778,0.72535187,0.373943,0.33232245
391,5.169082,0.2732447,1.5166341,0.528484
392,5.0535016,0.2448389,0.55022675,1.9684584
393,4.989846,0.79582393,0.059075598,-0.98922807
394,5.2072554,-0.40364677,0.4836921,1.630417
395,5.086427,0.7766802,0.1907195,0.054700617
396,4.974041,0.78819287,1.4721932,1.2540907
397,4.958774,-0.6495284,-0.38187066,2.441327
398,5.2006946,0.71235234,1.2271006,0.46071547
399,4.699067,1.1992153,0.003351436,-2.2078705
400,5.1515603,0.12395695,0.31671357,1.9821056
401,5.2013755,0.52083737,-0.0041587823,0.56289744
402,5.1253147,0.38963643,0.42786717,0.7767271
403,4.922893,0.10465131,0.04721409,1.3813095
404,5.071678,-0.78295845,-0.258764,4.4335184
405,4.928775,0.10915577,0.22492081,0.9483946
406,4.863371,0.40394613,-0.12051146,0.91896796
407,5.077543,-0.33106703,0.034981836,0.67169863
408,5.119287,-0.1224115,-0.2604426,1.6690441
409,5.0617633,0.40235433,0.6558115,2.275253
410,5.2080045,0.25518677,1.1382836,0.8004136
411,5.0529566,0.23859364,0.6650444,1.6125957
412,5.181542,-0.33894798,0.40175658,2.9835813
413,4.7635484,-0.06885779,0.41170892,2.4438477
414,4.915506,-0.15110745,-0.1971748,3.7240248
415,5.1700106,0.2458106,0.23426816,1.2603263
416,4.8715863,0.2599772,0.1357629,0.99117017
417,5.2587285,0.66374606,0.5926491,-0.7761514
418,5.1812005,1.1254538,-0.12301593,-1.5895758
419,5.176993,0.77148587,0.2540634,0.19086598
420,4.9347353,0.7380474,0.5053338,-0.078220636
421,5.188616,-0.45168623,-0.0042154593,3.6971483
422,5.06579,0.22982731,0.086533844,0.74037844
423,5.042472,-0.13886149,0.06752004,1.3177811
424,5.161085,0.42342907,0.3497049,1.718
425,5.0232635,0.39821213,0.9059541,2.1938777
426,4.9202814,-0.07498482,0.3418671,2.2334366
427,5.1179004,-0.07758392,-0.15227444,1.9450272
428,5.2581825,-0.26575246,0.102540165,3.8944333
429,4.956944,0.7496163,-0.11360424,-0.37976858
430,5.042393,0.18404447,0.08943617,0.38824376
431,5.105648,0.581603,1.947321,1.5031886
432,5.06395,-0.13861,-0.055296883,2.4780874
433,4.9199777,0.4446865,-0.085514575,0.40397394
434,5.0932703,0.41775498,-0.65194136,0.17840584
435,5.4507847,0.25737372,1.0210131,1.6325899
436,5.06232,0.27802354,0.0098270755,0.97302395
437,5.008011,0.25158602,-0.3623296,0.67874825
438,4.8889127,-0.48229036,0.062285002,3.5898302
439,5.11398,0.05311025,0.6152898,2.024818
440,5.1729274,0.976005,-0.011164097,-1.5534022
441,5.1876025,0.43195838,0.18815753,0.11955049
442,4.9523206,0.64134824,0.029862715,0.5826745
443,4.9558644,0.6804641,0.033281412,-0.106821574
444,5.2292504,0.54940546,0.21438888,0.76709676
445,4.98758,0.5101687,-0.0021022367,0.4999593
446,5.204338,0.4260156,0.8469333,1.6235696
447,5.136581,-0.13741873,0.3710518,3.5154917
448,5.175852,0.3285004,0.7958634,-0.01764761
449,4.958513,0.30966058,-0.06064589,0.79905254
450,5.029049,0.5222652,0.3395548,-0.58653593
451,4.9935827,-0.22353354,0.2940857,2.534506
452,5.036869,0.590971,0.88659364,0.43774515
453,4.9990478,-0.11802719,0.031673793,0.96511495
454,4.9325237,0.40674463,1.0242139,1.986747
455,4.766471,0.4750623,-0.44570333,0.8547847
456,5.050029,0.08276634,0.21378706,2.7489395
457,5.0212913,0.61434186,0.5467494,-0.2496246
458,5.124718,0.34463695,0.13797922,-0.6415282
459,5.208653,-0.35722977,0.25275075,1.9599668
460,5.1864014,0.63263434,0.5978895,-0.5197349
461,5.390829,0.7449127,0.7120408,0.10871936
462,5.0139213,0.24376006,1.2450254,3.1177485
463,5.004965,-0.5031794,-0.44588694,3.1396828
464,5.181325,0.09864461,0.28770572,2.5133362
465,4.9741297,0.6522025,1.3495914,0.9824794
466,4.9139895,-0.2195386,0.23498635,2.3702252
467,4.75553,-0.18975887,-0.22870134,2.098072
468,4.8957214,0.8023926,0.333558,-1.3256009
469,5.1514544,0.38497022,0.538191,0.78323865
470,5.1859875,0.30378342,0.445211,0.7387646
471,5.1359534,0.12128548,0.64349896,1.8944174
472,5.043619,0.011878205,-0.24059111,2.2538133
473,5.094747,0.67224294,0.251715,-0.052654143
474,4.956098,0.20374851,-0.20984662,0.80748105
475,5.0452857,-0.10769547,0.755244,1.8548741
476,4.7775526,0.19286941,0.58216584,1.1555704
477,5.240492,0.45571938,0.0023782153,1.4328012
478,5.055024,0.2512422,0.092757024,3.1728098
479,5.160684,0.046822816,0.11714638,1.5755332
480,5.0960712,0.55648357,1.350126,-1.3934821
481,4.9144015,0.483729,-0.84302056,0.11937686
482,4.9739265,0.8900955,0.28569806,-2.0386095
483,5.304974,0.5424762,0.060409736,-0.8372851
484,5.1391206,-0.29468796,1.0915797,7.2013965
485,5.043299,0.11392587,-0.06890624,1.4621986
486,5.016583,-0.9426178,-0.25379077,3.8624501
487,5.0362086,-0.1821792,-0.19696014,2.0410635
488,4.7516503,1.0721315,-0.45151412,-1.6011012
489,5.0335097,-0.006097631,-0.016919749,1.4765409
490,4.908791,0.40196967,0.1419066,0.35505888
491,4.8724685,0.5787784,-0.27502206,-0.24792954
492,4.900046,0.35018846,0.62921804,1.4078219
493,4.915677,0.16879646,-0.6537447,0.72757584
494,5.2120156,-0.1715782,-0.04684711,1.2976155
495,4.8917,0.39207986,-0.0124459965,-0.48317552
496,5.0319247,0.5643071,0.18463239,0.3708013
497,5.171373,0.27500883,0.7151704,0.84745264
498,4.7712307,0.049740817,1.104404,3.9535623
499,5.008555,-0.2619411,-0.27676958,2.3198352
500,4.843969,1.054618,0.44115353,-1.2352782
501,5.00364,0.1793902,-0.4298748,0.31966084
502,5.133018,0.35157526,0.142569,1.8856497
503,4.8563666,0.2188324,0.5661465,1.0072529
504,5.02829,0.48640588,0.120796554,0.1463079
505,5.2534065,0.30642593,0.40978912,1.3048475
506,5.204021,0.3359568,0.3166213,0.7185471
507,4.9951763,0.53806907,0.3439057,-0.36745375
508,5.096244,0.39104298,1.0215677,0.76507986
509,4.972087,0.03570854,0.6464352,2.691211
510,5.056598,0.1737763,0.41286814,0.46546483
511,4.8560643,0.8196767,-0.8783865,-0.34614632
512,4.992982,0.075935505,0.8378017,0.9579092
513,5.051976,0.30876175,0.12973616,0.9158467
514,5.132099,0.172015,0.4158187,2.279016
515,5.0627837,0.7414445,-0.14559886,-0.23601253
516,5.049318,0.9547346,0.5887341,-0.7918801
517,5.1536427,0.13593467,0.081133544,0.8223292
518,5.0429263,-0.3756011,-0.44265157,2.409768
519,4.91456,0.4333158,0.025888078,0.46126917
520,5.1977944,0.20981432,0.6832622,1.7922075
521,4.9501066,0.44033784,0.5428093,0.6443845
522,5.150917,0.24901105,1.5934266,2.217213
523,4.844341,-0.008586777,-1.3186806,0.9768214
524,5.1627536,0.6148336,1.0589342,1.8195673
525,5.1068974,0.66502345,0.5140882,-0.75152224
526,5.095624,0.3363031,0.028376916,0.53272855
527,5.2560167,0.29171747,0.120496914,0.59875345
528,4.980042,0.16581565,1.1554481,0.7183922
529,4.9930725,-0.32676658,-0.09371516,3.469696
530,5.175484,-0.17685705,0.19881235,2.3725262
531,4.976866,-0.14156924,-0.33227578,1.3206892
532,5.014518,0.59701496,0.45677167,0.77219117
533,4.918316,0.8344349,0.5984015,-1.1344761
534,4.995269,0.29716274,0.56064427,0.50755966
535,5.013644,-0.6341336,-0.6661783,2.0756907
