,0,1,2
111,1.7689992,0.345082,0.48824593
112,2.0478368,0.8780677,0.57061076
113,1.8416891,0.9206659,0.63132757
114,1.7579465,0.50112545,0.8912042
115,1.8766615,0.698785,0.76848114
116,1.8471601,0.99201536,0.35638416
117,1.9310054,1.1340054,0.83316153
118,1.8719169,0.5317576,0.62439376
119,2.0457907,1.2080396,0.29048687
120,2.0466163,1.1692766,0.679436
121,2.0538473,1.2025946,0.035874013
122,2.1857228,0.2759963,0.6373551
123,2.1368055,0.3463231,0.49861813
124,1.8203745,1.1264777,0.28100783
125,1.9515116,0.31296596,0.6774297
126,1.7006065,0.857245,0.446924
127,1.9888623,0.9770447,0.74931735
128,1.9877588,0.90067005,0.48908052
129,1.8481677,0.82192934,0.8235753
130,1.9983042,0.5384596,0.78996074
131,1.7735597,0.5710695,1.2343781
132,1.812185,1.1821775,0.26322553
133,1.559566,0.88372767,0.76708037
134,2.0977194,0.9540609,0.54732245
135,1.8597747,0.3458996,-0.12700623
136,1.4688337,1.066721,0.93987304
137,1.9835227,1.1205112,0.95398104
138,1.6536549,0.68943274,0.1936222
139,1.784449,0.72309303,0.94804853
140,1.7994132,0.6717518,0.34616736
141,1.7759031,0.5861438,-0.16681084
142,1.904707,1.1484797,0.6466706
143,2.048543,0.3137747,0.9020102
144,1.71623,0.95094526,0.66750544
145,1.8805337,0.54226804,0.52170753
146,1.9640514,0.2958426,0.5983762
147,1.9101802,0.45333365,0.7639125
148,2.2136357,0.53250784,0.84163046
149,2.2010455,0.5318956,0.5502289
150,2.0137856,1.2132255,0.36855567
151,2.0140364,0.6177046,0.058059208
152,1.7505981,0.500575,0.5155359
153,2.0813394,0.65833384,0.21191163
154,2.033341,0.6783349,0.41541648
155,2.1094365,0.8598009,1.0098968
156,1.5110434,0.8144162,0.44006255
157,1.9477019,0.024613844,0.058410536
158,2.0599768,0.4406628,0.7602553
159,1.8662826,0.46937257,0.47230032
160,1.5096365,0.86713135,0.5980746
161,1.7188866,0.7349489,0.7090645
162,1.8218409,1.3607874,0.6117489
163,1.8974625,-0.10211974,0.8217895
164,1.5596969,1.3875382,0.4817324
165,2.1626556,0.092640385,0.54768157
166,1.8264432,1.2614135,0.88405645
167,2.0851073,0.48343116,0.28874075
168,2.060037,1.0767748,0.5560646
169,1.9804655,1.0852653,1.0227504
170,1.8184538,0.8667724,1.0549487
171,1.6236566,0.47731653,0.85970896
172,1.9398929,0.50538296,0.19620976
173,1.8320353,0.8951594,0.556381
174,2.0079827,0.9937506,0.57121843
175,1.6704034,0.6066857,0.9803869
176,1.8070434,0.45764133,0.32650104
177,1.803982,0.88790154,0.34002206
178,1.991567,0.6323044,0.40590337
179,1.7429683,0.8301945,0.15301071
180,1.71445,0.8088012,-0.0982732
181,1.7942928,1.0365267,0.49341536
182,1.8783576,1.0875642,0.5568587
183,2.1468356,1.2039455,0.33346525
184,2.2976704,0.5451043,0.6790822
185,1.9745666,0.9177641,0.35419416
186,1.9656035,0.5472373,0.83674157
187,1.8988892,0.64187974,0.020270145
188,1.4531875,0.9633332,0.19128467
189,1.8531443,0.45229465,0.81939703
190,1.7757468,0.31769243,0.46166256
191,1.868854,1.3357553,0.32565346
192,1.7844992,1.120557,0.15507913
193,1.8797797,0.645272,0.51322067
194,1.6905627,1.1383152,0.7708855
195,2.0312872,0.9154559,0.63777554
196,1.4936825,0.099523,1.1367768
197,2.0162685,0.47141215,0.2124012
198,2.0305789,1.311337,0.7516681
199,2.2075644,0.862612,0.23757419
200,1.8883827,0.99251795,1.1142706
201,2.1641605,0.71614516,0.71814674
202,1.8608825,0.78181773,0.39724308
203,2.0837152,0.70781785,0.84339374
204,1.8284547,0.902927,0.45616242
205,1.8680538,0.9934032,0.6356987
206,1.8936522,0.7203147,0.6578716
207,2.135983,0.8284775,0.92851627
208,1.6337069,0.64642423,0.37855822
209,1.8743182,0.5903681,0.53481954
210,1.789248,0.598915,0.32775843
211,1.6391463,0.7551139,0.30552334
212,1.8392218,1.2969763,0.7897152
213,1.949598,1.1534599,0.855853
214,1.9180965,0.93252045,0.92085874
215,2.1915603,0.73721147,0.7274138
216,1.8993428,1.019831,0.62685
217,1.8335923,0.8096684,1.0796583
218,1.8262017,1.0460746,0.71998054
219,1.6687386,1.1530396,0.17478293
220,2.1168213,0.16952865,0.8693497
221,2.078433,0.6761076,0.4924409
222,1.6300005,0.9316461,0.7390803
223,1.9506723,0.9059581,0.52606934
224,2.139247,0.3193174,0.50604373
225,2.040162,0.7223502,0.5033031
226,2.2499382,0.5300334,0.5200319
227,2.0588803,1.0782522,0.59111446
228,1.9162819,1.0392401,0.8638154
229,1.9750323,0.6810781,0.38160583
230,1.8838922,0.8475605,1.0065632
231,1.9929364,0.44037646,0.1702049
232,2.0852876,0.67131615,1.2500262
233,1.9643128,0.9238935,0.5781355
234,1.9992619,0.88168657,0.6034063
235,2.1478395,0.6753437,0.7765317
236,1.7121763,0.90499943,0.56072646
237,1.8027534,0.7054299,0.46055987
238,1.9179242,1.2081603,0.7205414
239,1.8273389,0.90591913,0.43998346
240,1.7714047,0.7591844,0.37348497
241,1.895662,0.78980917,-0.10059548
242,1.6843872,0.89952934,0.72346264
243,2.053484,0.9269693,0.2004196
244,1.7379224,0.6742716,0.3539604
245,1.8528719,0.59546167,0.61783445
246,1.8309131,0.9351196,0.41990948
247,2.0826414,1.2354801,0.90318716
248,2.2987406,1.1850426,0.6694618
249,2.0989687,0.27997535,0.5154916
250,1.9028403,0.600371,0.422402
251,1.6117876,1.0177137,0.5510742
252,1.9122188,0.4265539,0.7227434
253,1.9215889,0.98782676,0.2482327
254,1.914527,0.89088154,0.4181808
255,1.7998958,0.6878722,0.6538671
256,1.7618923,0.55321926,0.6638926
257,1.980541,1.2719604,0.70011693
258,2.1323009,0.6564908,0.33783934
259,2.0533063,0.49448845,0.56524426
260,2.1280737,1.0832269,0.79310197
261,1.9779571,0.6818292,0.30762076
262,1.4983283,0.74517554,0.33016008
263,1.8164891,0.7298043,-0.017337034
264,1.9389457,0.85253924,0.85009015
265,2.077711,0.8611707,1.0182929
266,1.8938272,1.0679237,0.4009546
267,1.894691,1.0260515,0.3125593
268,1.8592007,0.78908926,0.34554377
269,2.0047228,0.88075846,0.15441875
270,1.7241833,0.8543225,0.6530874
271,2.032616,1.2282553,0.07326008
272,1.8501252,0.11176119,0.62030816
273,1.8723984,1.0134795,0.5334461
274,1.9472493,1.0322195,0.058177322
275,1.643933,0.3836521,0.8340683
276,2.1017864,0.91815203,0.08997502
277,1.8377002,0.6347961,0.33908015
278,1.9141284,0.92201155,0.4862006
279,2.0733051,0.3577899,0.8153332
280,1.857015,1.1223832,0.58248144
281,1.8528975,0.97167337,0.20760839
282,2.0141928,0.8163243,1.175687
283,1.9000936,1.301834,0.65897155
284,1.7918079,0.905416,0.8545067
285,1.916774,0.5717741,0.6810126
286,1.8921485,0.590643,0.9174586
287,1.6897006,0.4476796,0.24540336
288,2.1542494,1.3759382,0.5575009
289,1.6164365,0.36280316,0.84838295
290,1.5502564,0.92994547,0.8380665
291,1.5637918,0.6094148,0.24921001
292,1.8772631,0.72165596,0.17699008
293,2.0644863,0.46472722,0.7609409
294,1.7064502,1.4006666,0.4629556
295,2.0830846,0.26200047,0.07756157
296,2.052312,0.85461664,0.9570015
297,1.9625514,0.8683987,0.6446608
298,2.2673652,1.1011192,0.8501275
299,1.8567634,0.92618895,0.6537929
300,1.9127018,0.8430792,0.48486188
301,1.9974363,0.83336514,1.0295761
302,1.5955888,0.5757549,0.48655233
303,1.6006079,0.9035755,0.9040204
304,1.6073186,1.0417684,0.5253451
305,2.191597,1.104153,0.8591799
306,1.7458194,1.2114577,0.47302675
307,1.9004719,0.23909979,0.8281558
308,2.2129178,0.9494615,1.108713
309,2.1145506,1.0497284,0.42717493
310,2.1745913,0.5695062,0.33319342
311,2.1490338,1.2887893,0.33779782
312,1.8763173,0.5117219,0.52755564
313,2.1094742,1.3814967,0.28329727
314,2.3231332,0.6039737,0.84511316
315,2.0532377,0.50389606,0.32790077
316,1.6131852,0.15715744,0.804743
317,2.0625691,1.2712668,0.6013825
318,1.9921176,0.7680019,0.049724285
319,1.7743088,1.0218182,0.7641021
320,2.1319282,1.0914553,0.41864178
321,2.0900116,0.96098703,0.7705709
322,1.6989859,1.2907957,1.1655152
323,2.0695329,1.0423179,0.93265706
324,1.9067507,0.49304888,0.51419264
325,1.7639568,0.6588903,0.26178473
326,1.9853432,0.803472,0.7123946
327,2.1192229,1.2198844,0.5755118
328,2.005337,0.86436725,0.6952597
329,1.7944814,0.53973925,0.74601066
330,1.8547158,1.1688,0.46839547
331,1.8050053,0.8665437,0.4299931
332,2.0582652,1.2807014,0.8490731
333,2.1781697,1.087311,0.30574894
334,2.0442183,0.8941862,0.5022021
335,1.5304663,0.5894162,0.81434476
336,2.1425376,1.1727616,0.69003785
337,1.7585368,0.6133292,0.44995436
338,2.0867348,0.19577797,0.1667238
339,1.9666876,1.1105417,0.88305503
340,2.1236935,0.40477794,0.49153885
341,2.169766,0.84200037,0.28289202
342,1.844329,0.9840605,0.5286776
343,1.9423321,0.81032544,0.6674802
344,2.0314548,1.1008902,0.41989332
345,2.124459,0.5273736,0.5132187
346,1.8077208,0.78549933,0.5066551
347,1.8854272,0.42210385,0.49980035
348,2.2617462,0.4243227,0.24423613
349,1.6981503,0.66786516,0.97258115
350,1.9959522,0.9012442,0.76565665
351,1.9182899,0.46616766,0.7240643
352,1.5536791,0.75751156,0.22425534
353,1.6266303,0.46622422,0.7385989
354,1.7677823,0.6635985,0.5533271
355,1.5617461,0.5765986,0.5028495
356,2.026403,0.710373,0.4709316
357,1.9786643,1.3809806,0.39446956
358,1.6431769,0.77789456,0.9603013
359,2.1572409,0.9280977,0.5092644
360,1.8989576,0.5629439,0.50215983
361,1.788348,0.7912776,0.5970661
362,2.0497944,1.0737864,0.5842138
363,1.5970273,1.0436646,0.5987384
364,2.0983486,1.1337948,0.7701242
365,2.3371613,0.623368,0.52047175
366,2.0179062,0.44079274,0.6657105
367,1.8383113,1.0236801,0.6492898
368,1.953956,0.7041237,0.69414335
369,1.7609242,0.7953657,0.71537733
370,1.8405064,0.57071435,0.982445
371,1.7308843,1.0415422,0.6610933
372,1.8183311,1.5858586,0.3287677
373,1.9052967,1.2725971,0.8824298
374,1.9794637,0.9335404,0.80809134
375,1.9876666,0.42996073,0.50360674
376,1.6823217,0.76067656,0.9659417
377,2.052482,0.46925086,0.7011344
378,1.6229316,0.20778038,0.7176779
379,2.0742488,1.1593299,-0.1345437
380,2.2129343,1.1399883,0.35467523
381,1.8687674,0.97417575,0.5743755
382,2.2022502,0.45931926,0.22299847
383,1.920812,1.0630641,0.60955805
384,2.1132233,1.6930387,1.090749
385,1.8743949,0.82579523,0.50576377
386,2.0669115,0.7817329,0.5793718
387,1.9852712,0.829614,0.6191057
388,2.1552796,1.385026,0.17953253
389,2.0506094,1.0824001,0.82143515
390,2.006987,0.94609755,0.6826633
391,2.1661973,0.56791186,0.624595
392,2.0849984,1.1573606,0.7462664
393,2.1378121,0.8827283,0.628435
394,1.7900678,1.0882658,0.7258559
395,1.6933988,1.0200424,0.61663496
396,2.1519957,1.2213379,0.6686372
397,1.8905861,0.07556727,0.8109853
398,2.00637,0.5593382,0.7244001
399,1.8959364,1.2649697,0.16871837
400,1.9327677,0.7839323,0.8804489
401,1.6957693,0.7383878,0.5297807
402,2.0817897,1.178735,0.13863748
403,1.7717259,0.76786983,0.47216195
404,2.2939382,1.1134166,1.0954286
405,1.8414621,0.6112897,0.31236276
406,2.005578,0.8615897,0.9188774
407,1.8520634,0.30390847,0.21466787
408,2.00987,1.2256109,0.57834595
409,2.0019755,1.0934997,0.67789793
410,1.7667663,1.1706189,-0.01679831
411,2.2666917,1.0248507,0.71526414
412,1.6530025,1.1750857,0.23279744
413,1.9420193,1.2361603,0.53013617
414,2.1677454,0.6091243,0.7412815
415,1.9599655,1.1429152,0.15964703
416,1.5396689,0.8055659,0.48925066
417,1.9733334,1.0182428,0.449296
418,2.053562,0.9043627,0.12570459
419,1.8943667,1.0909108,0.9502174
420,2.1678345,1.2065531,0.62325186
421,2.0183892,1.272884,0.6588119
422,1.8535503,0.7596554,0.41389638
423,2.005738,0.6734549,0.44954732
424,1.7915368,1.2921255,0.9743932
425,1.794194,1.0040141,0.7384028
426,1.7899487,1.2653596,0.30762234
427,1.488409,0.57719904,0.37038732
428,1.9378173,0.18884797,1.2701486
429,2.2466493,1.1189052,0.5362142
430,1.9533372,1.05262,0.4573808
431,1.5278875,0.99237853,0.7995534
432,1.7093023,1.1285986,0.6272112
433,1.8297861,0.40000144,0.596743
434,1.8913016,0.81460655,0.61055195
435,2.2692733,0.6775162,0.727089
436,1.7847339,0.85014594,0.92161196
437,2.0543332,0.5976972,0.6191994
438,2.111641,0.5309168,1.2461965
439,1.7014133,0.4932587,0.68230647
440,1.9855357,1.1731768,0.4813482
441,1.9294405,1.0267699,0.16452232
442,1.8278401,1.151504,0.6607302
443,1.8531057,0.9152502,0.8081071
444,1.6321033,0.46491936,0.35473242
445,2.2931252,0.9651511,0.52526563
446,2.120985,0.61552435,0.3589684
447,1.8571994,1.4870718,0.113648415
448,1.8000634,1.1404631,0.6112009
449,1.7690631,1.0663555,0.5472333
450,1.8481387,1.1996491,0.32475853
451,1.5275543,0.8103483,1.0281605
452,2.0569513,1.416162,0.55345273
453,1.7816733,0.9099011,0.14205523
454,1.6828668,0.6714997,0.7991611
455,2.1694026,1.2469231,0.70854723
456,1.9718524,0.43510112,0.50721186
457,1.9690677,0.5820545,0.87006944
458,1.8849623,1.3201605,0.7635306
459,1.8851213,0.93410665,0.6919174
460,1.8651278,0.8421731,0.9681293
461,2.0890794,1.209057,0.6806612
462,1.7869687,0.9444962,1.1018715
463,2.0877688,0.48327264,0.46300033
464,2.1793664,0.6305153,0.38007635
465,1.8611734,0.3382123,0.7987781
466,1.8434925,1.0100504,0.7138087
467,1.8743681,0.3896532,0.76085335
468,0.94971424,1.4180241,-0.5965084
469,1.8751068,0.6101549,0.2290618
470,1.7934053,0.9414466,0.12685205
471,1.7039742,1.2714627,0.23283502
472,1.6927869,0.03479072,0.23370542
473,1.9193784,0.87320554,0.51487947
474,1.6748619,0.6937911,0.49686694
475,1.7859462,1.1597798,0.58804274
476,1.7842561,1.256957,0.68457854
477,1.8477997,0.5587236,0.58632267
478,1.527296,1.4494177,0.34151918
479,1.7512403,0.65123934,0.58897907
480,1.8955301,1.5046062,0.562238
481,1.8001188,0.92965823,0.47284842
482,1.9411291,0.6698724,0.87514776
483,1.7975847,1.1544564,0.8671788
484,2.305459,0.28117272,0.85841644
485,1.7813424,1.006248,0.2967714
486,2.2631907,1.2290413,0.18677704
487,1.8334002,0.7840453,0.77901375
488,2.0045712,0.032137606,0.99191433
489,1.846285,0.3775259,0.28354955
490,1.8950113,0.90727544,0.9413462
491,1.7317891,1.3433528,0.44916853
492,1.9690969,0.98250693,0.41278747
493,2.1134007,0.7870846,0.61109614
494,2.0135157,1.0295049,0.26278993
495,2.0861578,0.76048136,0.37588248
496,1.9246918,0.85730016,0.25891253
497,1.6730138,0.51220053,0.8354066
498,1.6566132,0.668826,0.2078888
499,1.9573318,1.4861983,0.9157425
500,2.2406726,0.64965034,0.8238972
501,1.7232722,0.8189084,0.5861378
502,2.0852466,0.99631935,0.68771726
503,2.0276816,0.5924546,0.69728506
504,1.6780673,0.4936986,0.8072996
505,1.7461587,0.8021439,0.94493836
506,1.7987652,0.7996079,0.5735179
507,1.7676592,0.6632627,0.35697475
508,2.1239212,1.1871803,0.80802196
509,2.132545,0.89381313,0.69887775
510,1.939581,0.6364493,0.19728452
511,1.5031691,1.4452493,0.9014978
512,1.9932612,0.3860548,0.56066126
513,2.0470185,0.7404115,0.6320589
514,1.9423416,0.643497,0.5760582
515,2.2096589,1.0745097,0.63596576
516,1.6653006,0.8310523,1.0787052
517,1.8053865,0.9037263,0.43582833
518,2.2987769,1.1900588,0.27719384
519,2.0629933,1.1089013,0.2903822
520,1.7663308,1.1012897,0.31292048
521,2.0180533,1.0499283,0.57113135
522,2.090809,1.1318084,0.5935825
523,1.7734782,0.63784486,0.59818727
524,2.1495497,0.7762629,0.48739976
525,1.8653663,0.31239307,0.6854724
526,2.0816855,0.76393247,0.84800684
527,1.8410505,1.3185065,1.0730125
528,1.687084,0.8343117,1.0218761
529,1.7184174,0.38681698,0.94180053
530,1.7787204,0.66493315,0.7677552
531,1.7576118,0.8863037,0.55140364
532,1.7723047,1.1505487,0.88853246
533,1.9294832,0.93593264,1.0192235
534,2.0050335,0.93962634,0.42339903
535,1.706337,1.209289,0.83452654
536,1.9364414,0.41700467,1.0066099
537,1.9624472,0.49989226,0.34027207
538,2.0970304,0.46935067,0.19155946
539,1.8518009,0.30530614,0.30298
540,1.9955075,0.43446714,1.0984117
541,2.1098793,0.55445355,0.4109634
542,1.8534728,0.8436484,0.54254615
543,1.322505,1.0969702,0.5016839
544,2.2369618,1.2015915,1.0404826
545,2.1139517,0.73249197,0.15964153
546,1.8880786,1.1884134,0.72601765
547,1.6249237,1.0164982,1.0630735
548,1.802482,0.62030995,0.544379
549,1.9780058,0.8366197,1.1030918
550,1.858498,0.6520652,0.77452207
551,1.7020001,0.8903182,1.1691629
552,1.6997955,0.5058556,0.3082317
553,2.0986016,0.9579989,0.3096593
554,2.1558254,0.8183761,0.2622338
555,1.7612686,0.13103491,0.38103637
556,1.720919,0.80133957,-0.055016812
557,1.7455995,1.0728631,0.81513846
558,1.6617038,1.052611,0.70120883
559,1.778015,1.1664634,0.62123615
560,1.5827808,1.241875,0.95899516
561,2.3092268,0.8505989,0.7206994
562,1.6764686,0.99580187,0.4206254
563,1.9345994,1.2789202,0.6620188
564,2.0106199,0.53320616,0.2787039
565,2.0570443,1.0289954,-0.024798209
566,1.9769324,0.9143328,0.9658412
567,2.1030636,0.8443413,0.8425365
568,2.0323079,0.8632163,0.6456523
569,1.9770977,1.1311499,0.29651082
570,2.107286,1.1019629,0.63434166
571,2.0662813,-0.15873101,0.69763076
572,1.9640391,1.39086,0.7299193
573,2.492994,0.8377778,0.10797643
574,1.9881076,1.106278,0.31896624
575,1.9294529,0.84075755,0.8282548
576,1.6980983,1.2269206,0.24802814
577,1.9600018,1.499825,0.3871255
578,1.8985466,1.6023624,1.2262422
579,2.1357775,0.84455776,0.715627
580,1.9030598,0.5959774,0.5418276
581,2.1028206,0.87502676,0.323844
582,2.0559947,1.0255386,0.78462905
583,2.1370609,0.6873805,0.7629769
584,1.5262204,0.5905215,0.62877333
585,2.1311803,1.041152,0.49631625
586,1.9471828,1.3334163,0.57356304
587,2.1165607,0.4889839,0.8299669
588,1.7639061,0.58533233,0.7534357
589,2.1395195,1.0764365,0.7930621
590,1.9787718,0.6335428,0.8434277
591,2.0116162,0.53860843,0.42911527
592,1.7712902,0.7680988,0.3881035
593,1.9512638,0.7324179,0.6429646
594,2.2136517,1.1567291,-0.06026937
595,1.9096233,0.6151076,0.5073281
596,2.0771399,0.57295907,0.6757655
597,1.785751,1.4410765,0.7323607
598,2.0352237,0.7523082,0.61969244
599,2.1579046,0.6062124,0.4532381
600,1.8683085,0.94406587,0.5578278
601,1.8464547,1.2363484,0.55710715
602,1.7680684,0.7144133,0.47500694
603,1.9869281,1.344845,0.4392956
604,1.7125775,0.17344858,0.6909263
605,1.7573019,1.521277,0.35301447
606,1.8089567,0.93321276,0.752393
607,1.9489999,0.84581107,0.7872397
608,2.0895965,0.3268511,0.5155598
609,2.0179539,1.0963084,0.7471176
610,2.1326804,1.381193,0.4004013
611,2.04757,0.25650248,1.0119101
612,1.966672,0.58074915,-0.083079986
613,1.6364018,0.49303058,0.7353545
614,2.018598,0.6627035,0.38346413
615,1.6674238,0.87220615,-0.026163083
616,1.9834975,0.48692575,0.28199717
617,1.7788899,0.6718543,0.10679758
618,2.066464,0.60930663,0.55132425
619,2.214303,1.1024442,0.53038096
620,2.1989074,1.2226737,0.7640531
621,1.9126962,0.98192847,0.23263453
622,1.9741651,1.0310699,0.13508686
623,2.167274,0.59052587,0.99748003
624,2.068175,0.25909644,0.8848267
625,1.6040925,0.935761,0.7643035
626,1.9583279,1.2770754,0.42980802
627,1.6524402,0.8618243,0.39406586
628,1.8044245,0.63019854,0.60558337
629,1.6286978,0.92626494,0.022186339
630,1.8892672,0.7845061,0.20668189
631,1.7987834,0.42338786,0.8745741
632,1.7647702,0.94318813,0.33984676
633,1.8772994,0.78176534,0.50927615
634,2.093042,0.6744644,0.6062717
635,2.16631,1.1191118,0.45370236
636,2.1706438,0.7182379,0.7106876
637,1.9662085,0.6517156,0.18185955
638,1.5936882,1.2957158,0.6365642
639,1.6689678,1.0891911,0.53476095
640,1.7535001,1.1447961,0.55001
641,2.217664,0.29374918,0.49386826
642,1.8788248,1.0576614,0.21726425
643,1.8880055,0.4355772,0.47443238
644,1.7458345,0.7675143,0.8678236
645,2.1547847,1.2004403,0.5991116
646,1.8459316,0.50518894,0.8571366
647,1.9634887,0.23909965,0.09401242
648,1.975213,0.7420241,0.41545507
649,1.9657204,0.7937555,-0.69457084
650,1.8877152,0.9981287,0.78425336
651,1.9933665,0.705597,0.49365887
652,2.0546849,0.8614733,0.41282627
653,1.9668473,0.7485942,0.24760912
654,2.0444415,1.3666068,0.52597845
655,2.1007524,1.2139119,0.45139167
656,1.8793389,0.28467828,0.8476654
657,1.9151127,0.34770295,0.518673
658,1.9456614,1.310522,0.45158404
659,1.8338518,0.7890497,0.4787348
660,2.2334359,0.60868764,0.22804087
661,1.9215461,1.1022581,0.30831665
662,1.8337537,0.92691004,0.45877373
663,1.9212276,0.7165697,0.4874643
664,1.8932921,0.8646003,0.6932726
665,1.97968,0.97940046,0.5178523
666,2.1903102,0.5279052,1.2436783
667,1.7011071,1.08268,0.81806964
668,1.9729855,0.739308,0.55337644
669,1.6717799,1.1555259,0.9396455
670,1.9317244,0.54391676,0.7094802
671,1.6624529,1.07483,0.6504392
672,1.8005433,1.2044384,1.0083592
673,2.105911,1.0762321,0.7991843
674,1.8176141,0.83743525,0.15579377
675,2.2093296,0.68673486,0.8079933
676,1.8477045,0.59234995,0.8397283
677,1.627832,0.7770466,0.51306933
678,1.4949702,0.5533939,0.86747503
679,1.7392056,0.38965812,0.8201298
680,1.9868038,0.536854,0.93326247
681,2.295784,0.9567235,0.8968586
682,1.8223069,0.9837947,0.90359354
683,1.9148666,1.0815212,0.7123289
684,2.1339927,0.4006629,0.8897134
685,2.2960403,1.311071,0.07491224
686,1.8725731,0.9019282,0.62589264
687,1.9988083,0.5542358,0.6434052
688,1.7662386,0.5716168,0.5065983
689,1.6289836,1.1308677,0.5241524
690,1.8280039,0.7601227,0.3770498
691,2.0046782,0.7769441,0.9871493
692,1.9618317,1.22172,1.0062774
693,2.0750706,1.1938305,0.32658803
694,2.3292973,1.3867579,0.76106334
695,1.8472855,0.9470448,0.30544975
696,1.979396,1.0534405,0.31585845
697,1.5475888,0.95219386,0.32544264
698,1.8313872,0.55795246,0.5954118
699,2.110749,0.76767874,0.52518
700,1.8895155,0.9292552,0.33388552
701,1.8185657,1.0050797,0.5494992
702,1.919099,1.0327495,0.10045141
703,2.0863562,1.022832,0.5476574
704,2.1354654,0.46246168,0.34464404
705,1.9618516,0.6643095,0.38016462
706,1.9654655,0.5752526,0.4184164
